ChemID,source_casrn,CAS,SMILES,NAME,preferred_name,iupac,MPID,dsstox_substance_id,Canonical_QSARr,InChI_Code_QSARr,InChI Key_QSARr,Salt_Solvent,LogBCF,ID,mol,isosmiles
100269,120-78-5,120-78-5,c1cccc2[s]c([n]c21)SSc1[n]c2ccccc2[s]1,"2,2'-DITHIOBISBENZOTHIAZOLE","2,2'-Dithiobisbenzothiazole","2,2'-disulfanediylbis(1,3-benzothiazole)",98200,DTXSID1020146,c1cccc2[s]c([n]c21)SSc1[n]c2ccccc2[s]1,InChI=1S/C14H8N2S4/c1-3-7-11-9(5-1)15-13(17-11)19-20-14-16-10-6-2-4-8-12(10)18-14/h1-8H,AFZSMODLJJCVPP-UHFFFAOYSA-N,?,1.42,100269,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988b820>,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1
100271,120-83-2,120-83-2,Oc1ccc(Cl)cc1Cl,"2,4-DICHLOROPHENOL","2,4-Dichlorophenol","2,4-dichlorophenol",98202,DTXSID1020439,Oc1ccc(Cl)cc1Cl,"InChI=1S/C6H4Cl2O/c7-4-1-2-6(9)5(8)3-4/h1-3,9H",HFZWRUODUSTPEG-UHFFFAOYSA-N,?,1.53,100271,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988b880>,Oc1ccc(Cl)cc1Cl
100272,121-14-2,121-14-2,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,"2,4-DINITROTOLUENE","2,4-Dinitrotoluene","1-methyl-2,4-dinitrobenzene",98203,DTXSID0020529,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C7H6N2O4/c1-5-2-3-6(8(10)11)4-7(5)9(12)13/h2-4H,1H3",RMBFBMJGBANMMK-UHFFFAOYSA-N,?,0.96,100272,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988b8e0>,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
100273,121-44-8,121-44-8,CCN(CC)CC,TRIETHYLAMINE,Triethylamine,"N,N-diethylethanamine",98204,DTXSID3024366,CCN(CC)CC,"InChI=1S/C6H15N/c1-4-7(5-2)6-3/h4-6H2,1-3H3",ZMANZCXQSJIPKH-UHFFFAOYSA-N,?,0.69,100273,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988b940>,CCN(CC)CC
100275,121-73-3,121-73-3,[O-][N+](=O)c1cccc(Cl)c1,3-CHLORO-NITROBENZENE,1-Chloro-3-nitrobenzene,1-chloro-3-nitrobenzene,98206,DTXSID4021971,[O-][N+](=O)c1cccc(Cl)c1,InChI=1S/C6H4ClNO2/c7-5-2-1-3-6(4-5)8(9)10/h1-4H,KMAQZIILEGKYQZ-UHFFFAOYSA-N,?,1.89,100275,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988b9a0>,O=[N+]([O-])c1cccc(Cl)c1
100276,121-75-5,121-75-5,CCOC(=O)C(CC(=O)OCC)SP(=S)(OC)OC,MALATHION,Malathion,diethyl 2-[(dimethoxyphosphorothioyl)sulfanyl]butanedioate,98207,DTXSID4020791,CCOC(=O)C(CC(=O)OCC)SP(=S)(OC)OC,"InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3",JXSJBGJIGXNWCI-UHFFFAOYSA-N,?,1.52,100276,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988ba00>,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
100277,121-82-4,121-82-4,N(=O)(=O)N(CN(N(=O)(=O))CN1N(=O)(=O))C1,"1,3,5,-TRINITROHEXAHYDRO-1,3,5-TRIAZINE",Cyclonite,C3H6N6O6,98208,DTXSID9024142,[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,InChI=1S/C3H6N6O6/c10-7(11)4-1-5(8(12)13)3-6(2-4)9(14)15/h1-3H2,XTFIVUDBNACUBN-UHFFFAOYSA-N,?,0.3,100277,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988ba60>,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1
100279,122-14-5,122-14-5,Cc1cc(ccc1[N+]([O-])=O)OP(=S)(OC)OC,FENITROTHION,Fenitrothion,"O,O-dimethyl O-(3-methyl-4-nitrophenyl) phosphorothioate",98210,DTXSID4032613,Cc1cc(ccc1[N+]([O-])=O)OP(=S)(OC)OC,"InChI=1S/C9H12NO5PS/c1-7-6-8(4-5-9(7)10(11)12)15-16(17,13-2)14-3/h4-6H,1-3H3",ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,?,1.95,100279,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988bac0>,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1
100280,122-20-3,122-20-3,CC(O)CN(CC(C)O)CC(C)O,"2-Propanol, 1,1',1''-nitrilotris-",Triisopropanolamine,"1,1',1''-nitrilotripropan-2-ol",98211,DTXSID5021415,CC(O)CN(CC(C)O)CC(C)O,"InChI=1S/C9H21NO3/c1-7(11)4-10(5-8(2)12)6-9(3)13/h7-9,11-13H,4-6H2,1-3H3",SLINHMUFWFWBMU-UHFFFAOYSA-N,?,-0.24,100280,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988bb20>,CC(O)CN(CC(C)O)CC(C)O
100281,122-34-9,122-34-9,CCNc1[n]c(Cl)[n]c(NCC)[n]1,SIMAZINE,Simazine,"6-chloro-N,N'-diethyl-1,3,5-triazine-2,4-diamine",98212,DTXSID4021268,CCNc1[n]c(Cl)[n]c(NCC)[n]1,"InChI=1S/C7H12ClN5/c1-3-9-6-11-5(8)12-7(13-6)10-4-2/h3-4H2,1-2H3,(H2,9,10,11,12,13)",ODCWYMIRDDJXKW-UHFFFAOYSA-N,?,0.56,100281,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988bb80>,CCNc1nc(Cl)nc(NCC)n1
100283,123-63-7,123-63-7,CC1OC(C)OC(C)O1,PARALDEHYDE,Paraldehyde,"2,4,6-trimethyl-1,3,5-trioxane",98214,DTXSID9023419,CC1OC(C)OC(C)O1,"InChI=1S/C6H12O3/c1-4-7-5(2)9-6(3)8-4/h4-6H,1-3H3",SQYNKIJPMDEDEG-UHFFFAOYSA-N,?,0.48,100283,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988bbe0>,CC1OC(C)OC(C)O1
100284,123-91-1,123-91-1,C1COCCO1,"1,4-DIOXANE","1,4-Dioxane","1,4-dioxane",98215,DTXSID4020533,C1COCCO1,InChI=1S/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,RYHBNJHYFVUHQT-UHFFFAOYSA-N,?,-0.3,100284,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988bc40>,C1COCCO1
100285,124-11-8,124-11-8,C(=C)CCCCCCC,ISONONENE,1-Nonene,non-1-ene,98216,DTXSID2059562,CCCCCCCC=C,"InChI=1S/C9H18/c1-3-5-7-9-8-6-4-2/h3H,1,4-9H2,2H3",JRZJOMJEPLMPRA-UHFFFAOYSA-N,?,3.17,100285,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988bca0>,C=CCCCCCCC
100287,126-33-0,126-33-0,O=S1(=O)CCCC1,"TETRAHYDROTHIOPHENE-1,1-DIOXIDE",Sulfolane,"tetrahydrothiophene 1,1-dioxide",98218,DTXSID3027037,O=S1(=O)CCCC1,InChI=1S/C4H8O2S/c5-7(6)3-1-2-4-7/h1-4H2,HXJUTPCZVOIRIF-UHFFFAOYSA-N,?,0.85,100287,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988bd00>,O=S1(=O)CCCC1
100288,126-72-7,126-72-7,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,"TRIS(2,3-DIBROMOPROPYL) PHOSPHATE","Tris(2,3-dibromopropyl) phosphate","tris(2,3-dibromopropyl) phosphate",98219,DTXSID5021413,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,"InChI=1S/C9H15Br6O4P/c10-1-7(13)4-17-20(16,18-5-8(14)2-11)19-6-9(15)3-12/h7-9H,1-6H2",PQYJRMFWJJONBO-UHFFFAOYSA-N,?,0.51,100288,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988bd60>,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr
100289,126-73-8,126-73-8,O=P(OCCCC)(OCCCC)OCCCC,TRIBUTYLPHOSPHATE,Tributyl phosphate,tributyl phosphate,98220,DTXSID3021986,CCCCOP(=O)(OCCCC)OCCCC,"InChI=1S/C12H27O4P/c1-4-7-10-14-17(13,15-11-8-5-2)16-12-9-6-3/h4-12H2,1-3H3",STCOOQWBFONSKY-UHFFFAOYSA-N,?,1.47,100289,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988bdc0>,CCCCOP(=O)(OCCCC)OCCCC
100291,127-20-8,127-20-8,CC(Cl)(Cl)C(O[Na])=O,DALAPON (SODIUM SALT),Dalapon-sodium,"sodium 2,2-dichloropropanoate",98222,DTXSID5024001,CC(Cl)(Cl)C(O)=O,"InChI=1S/C3H4Cl2O2/c1-3(4,5)2(6)7/h1H3,(H,6,7)",NDUPDOJHUQKPAG-UHFFFAOYSA-N,[Na+],0.86,100291,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988be20>,CC(Cl)(Cl)C(=O)O
100292,127-27-5,127-27-5,C[C@]12CCC[C@](C)([C@@H]1CCC1=C[C@@](C)(CC[C@H]21)C=C)C(O)=O,Pimaric acid,alpha-Pimaricacid,C20H30O2,98223,DTXSID80858728,CC12CCCC(C)(C1CCC1=CC(C)(CCC21)C=C)C(O)=O,"InChI=1S/C20H30O2/c1-5-18(2)12-9-15-14(13-18)7-8-16-19(15,3)10-6-11-20(16,4)17(21)22/h5,13,15-16H,1,6-12H2,2-4H3,(H,21,22)",MHVJRKBZMUDEEV-UHFFFAOYSA-N,?,1.92,100292,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988be80>,C=CC1(C)C=C2CCC3C(C)(C(=O)O)CCCC3(C)C2CC1
100293,127-68-4,127-68-4,[Na]OS(=O)(=O)c1cccc(c1)N(=O)=O,"M-NITROBENZENESULFONIC ACID, SODIUM SALT",Sodium 3-nitrobenzenesulfonate,sodium 3-nitrobenzenesulfonate,98224,DTXSID2027048,[O-][N+](=O)c1cc(ccc1)S(O)(=O)=O,"InChI=1S/C6H5NO5S/c8-7(9)5-2-1-3-6(4-5)13(10,11)12/h1-4H,(H,10,11,12)",ONMOULMPIIOVTQ-UHFFFAOYSA-N,[Na+],0.7,100293,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988bee0>,O=[N+]([O-])c1cccc(S(=O)(=O)O)c1
100294,127-90-2,NOCAS_861778,C(Cl)(Cl)(Cl)C(Cl)COCC(Cl)C(Cl)(Cl)Cl,"1,1'-Oxybis[2,3,3,3-tetrachloropropane]",,,98225,DTXSID40861778,ClC(Cl)(Cl)C(Cl)COCC(Cl)C(Cl)(Cl)Cl,"InChI=1S/C6H6Cl8O/c7-3(5(9,10)11)1-15-2-4(8)6(12,13)14/h3-4H,1-2H2",LNJXZKBHJZAIKQ-UHFFFAOYSA-N,?,3.28,100294,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988bf40>,ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
100295,128-37-0,128-37-0,Oc(c(cc(c1)C)C(C)(C)C)c1C(C)(C)C,"2,6-DI-T-BUTYL-4-METHYLPHENOL (BHT)",Butylated hydroxytoluene,"2,6-di-tert-butyl-4-methylphenol",98226,DTXSID2020216,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,"InChI=1S/C15H24O/c1-10-8-11(14(2,3)4)13(16)12(9-10)15(5,6)7/h8-9,16H,1-7H3",NLZUEZXRPGMBCV-UHFFFAOYSA-N,?,3.03,100295,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988bfa0>,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
100297,129-43-1,129-43-1,Oc1cccc2c1C(=O)c1ccccc1C2=O,1-HYDROXYANTHRAQUINONE,1-Hydroxyanthraquinone,"1-hydroxyanthracene-9,10-dione",98228,DTXSID1020722,Oc1cccc2c1C(=O)c1ccccc1C2=O,"InChI=1S/C14H8O3/c15-11-7-3-6-10-12(11)14(17)9-5-2-1-4-8(9)13(10)16/h1-7,15H",BTLXPCBPYBNQNR-UHFFFAOYSA-N,?,2.25,100297,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f040>,O=C1c2ccccc2C(=O)c2c(O)cccc21
100299,131-09-9,131-09-9,O=C1c2cc(Cl)ccc2C(=O)c2ccccc12,"9,10-Anthracenedione, 2-chloro-",2-Chloroanthraquinone,"2-chloroanthracene-9,10-dione",98230,DTXSID7049213,O=C1c2cc(Cl)ccc2C(=O)c2ccccc12,InChI=1S/C14H7ClO2/c15-8-5-6-11-12(7-8)14(17)10-4-2-1-3-9(10)13(11)16/h1-7H,FPKCTSIVDAWGFA-UHFFFAOYSA-N,?,2.28,100299,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f0a0>,O=C1c2ccccc2C(=O)c2cc(Cl)ccc21
100300,131-52-2,131-52-2,[Na]Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,"PENTACHLOROPHENOL, NA SALT",Sodium pentachlorophenate,sodium pentachlorophenolate,98231,DTXSID4040264,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,InChI=1S/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,IZUPBVBPLAPZRR-UHFFFAOYSA-N,[Na+],2.78,100300,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f100>,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
100301,131-57-7,131-57-7,COc1cc(O)c(cc1)C(=O)c1ccccc1,OXYBENZONE,2-Hydroxy-4-methoxybenzophenone,(2-hydroxy-4-methoxyphenyl)(phenyl)methanone,98232,DTXSID3022405,COc1cc(O)c(cc1)C(=O)c1ccccc1,"InChI=1S/C14H12O3/c1-17-11-7-8-12(13(15)9-11)14(16)10-5-3-2-4-6-10/h2-9,15H,1H3",DXGLGDHPHMLXJC-UHFFFAOYSA-N,?,1.97,100301,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f160>,COc1ccc(C(=O)c2ccccc2)c(O)c1
100303,132-65-0,132-65-0,c1cccc2[s]c3ccccc3c21,DIBENZOTHIOPHENE,Dibenzothiophene,"dibenzo[b,d]thiophene",98234,DTXSID0047741,c1cccc2[s]c3ccccc3c21,InChI=1S/C12H8S/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1-8H,IYYZUPMFVPLQIF-UHFFFAOYSA-N,?,3.05,100303,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f1c0>,c1ccc2c(c1)sc1ccccc12
100304,133-06-2,133-06-2,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,CAPTAN,Captan,"2-[(trichloromethyl)sulfanyl]-3a,4,7,7a-tetrahydro-1H-isoindole-1,3(2H)-dione",98235,DTXSID9020243,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,"InChI=1S/C9H8Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-2,5-6H,3-4H2",LDVVMCZRFWMZSG-UHFFFAOYSA-N,?,1.98,100304,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f220>,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl
100305,134-32-7,134-32-7,Nc1cccc2ccccc21,1-NAPHTHYLAMINE,1-Naphthylamine,naphthalen-1-amine,98236,DTXSID7020920,Nc1cccc2ccccc21,"InChI=1S/C10H9N/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,11H2",RUFPHBVGCFYCNW-UHFFFAOYSA-N,?,1.4,100305,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f280>,Nc1cccc2ccccc12
100307,134-62-3,134-62-3,O=C(N(CC)CC)c(cccc1C)c1,"DEET [N,N,-DIET-3-ME BENZAMIDE]",DEET,"N,N-diethyl-3-methylbenzamide",98238,DTXSID2021995,Cc1cc(ccc1)C(=O)N(CC)CC,"InChI=1S/C12H17NO/c1-4-13(5-2)12(14)11-8-6-7-10(3)9-11/h6-9H,4-5H2,1-3H3",MMOXZBCLCQITDF-UHFFFAOYSA-N,?,0.38,100307,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f2e0>,CCN(CC)C(=O)c1cccc(C)c1
100308,135-88-6,135-88-6,c1c(ccc2ccccc21)Nc1ccccc1,N-PHENYL-2-NAPHTHYLAMINE,N-Phenyl-2-naphthylamine,N-phenylnaphthalen-2-amine,98239,DTXSID4021131,c1c(ccc2ccccc21)Nc1ccccc1,"InChI=1S/C16H13N/c1-2-8-15(9-3-1)17-16-11-10-13-6-4-5-7-14(13)12-16/h1-12,17H",KEQFTVQCIQJIQW-UHFFFAOYSA-N,?,2.37,100308,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f340>,c1ccc(Nc2ccc3ccccc3c2)cc1
100309,137-26-8,137-26-8,CN(C)C(=S)SSC(=S)N(C)C,THIRAM,Thiram,[disulfanediylbis(carbonothioylnitrilo)]tetramethane,98240,DTXSID5021332,CN(C)C(=S)SSC(=S)N(C)C,InChI=1S/C6H12N2S4/c1-7(2)5(9)11-12-6(10)8(3)4/h1-4H3,KUAZQDVKQLNFPE-UHFFFAOYSA-N,?,0.53,100309,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f3a0>,CN(C)C(=S)SSC(=S)N(C)C
100311,141-93-5,141-93-5,CCc1cc(CC)ccc1,M-DIETHYLBENZENE,"1,3-Diethylbenzene","1,3-diethylbenzene",98242,DTXSID1022003,CCc1cc(CC)ccc1,"InChI=1S/C10H14/c1-3-9-6-5-7-10(4-2)8-9/h5-8H,3-4H2,1-2H3",AFZZYIJIWUTJFO-UHFFFAOYSA-N,?,2.73,100311,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f400>,CCc1cccc(CC)c1
100312,142-96-1,142-96-1,CCCCOCCCC,DI-N-BUTYL ETHER,Butyl ether,1-butoxybutane,98243,DTXSID1022007,CCCCOCCCC,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",DURPTKYDGMDSBL-UHFFFAOYSA-N,?,1.86,100312,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f460>,CCCCOCCCC
100313,143-50-0,143-50-0,O=C1C2(Cl)C3(Cl)C4(Cl)C2(Cl)C2(Cl)C(Cl)(C3(Cl)C21Cl)C4(Cl)Cl,KEPONE,Kepone,"1,1a,3,3a,4,5,5,5a,5b,6-decachlorooctahydro-2H-1,3,4-(methanetriyl)cyclobuta[cd]pentalen-2-one",98244,DTXSID1020770,O=C1C2(Cl)C3(Cl)C4(Cl)C2(Cl)C2(Cl)C(Cl)(C3(Cl)C21Cl)C4(Cl)Cl,"InChI=1S/C10Cl10O/c11-2-1(21)3(12)6(15)4(2,13)8(17)5(2,14)7(3,16)9(6,18)10(8,19)20",LHHGDZSESBACKH-UHFFFAOYSA-N,?,3.19,100313,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f4c0>,O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
100315,149-30-4,149-30-4,Sc1[n]c2ccccc2[s]1,2-MERCAPTOBENZOTHIAZOLE,2-Mercaptobenzothiazole,"1,3-benzothiazole-2-thiol",98246,DTXSID1020807,Sc1[n]c2ccccc2[s]1,"InChI=1S/C7H5NS2/c9-7-8-5-3-1-2-4-6(5)10-7/h1-4H,(H,8,9)",YXIWHUQXZSMYRE-UHFFFAOYSA-N,?,0.9,100315,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f520>,Sc1nc2ccccc2s1
100316,156-43-4,156-43-4,CCOc1ccc(N)cc1,P-ETHOXYANILINE,4-Ethoxyaniline,4-ethoxyaniline,98247,DTXSID0025864,CCOc1ccc(N)cc1,"InChI=1S/C8H11NO/c1-2-10-8-5-3-7(9)4-6-8/h3-6H,2,9H2,1H3",IMPPGHMHELILKG-UHFFFAOYSA-N,?,1.0,100316,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f580>,CCOc1ccc(N)cc1
100317,206-44-0,206-44-0,c1ccc2c3c(cccc31)-c1ccccc1-2,FLUORANTHENE,Fluoranthene,fluoranthene,98248,DTXSID3024104,c1ccc2c3c(cccc31)-c1ccccc1-2,InChI=1S/C16H10/c1-2-8-13-12(7-1)14-9-3-5-11-6-4-10-15(13)16(11)14/h1-10H,GVEPBJHOBDJJJI-UHFFFAOYSA-N,?,3.56,100317,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f5e0>,c1ccc2c(c1)-c1cccc3cccc-2c13
100319,225-11-6,225-11-6,c4ccc3nc2ccc1ccccc1c2cc3c4,BENZ(A)ACRIDINE,Benz[a]acridine,benzo[a]acridine,98250,DTXSID9075371,c1c2c3ccccc3ccc2[n]c2ccccc21,InChI=1S/C17H11N/c1-3-7-14-12(5-1)9-10-17-15(14)11-13-6-2-4-8-16(13)18-17/h1-11H,JEGZRTMZYUDVBF-UHFFFAOYSA-N,?,2.02,100319,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f640>,c1ccc2nc3ccc4ccccc4c3cc2c1
100320,226-36-8,226-36-8,c1c2c(ccc3ccccc32)[n]c2c3ccccc3ccc21,"DIBENZ(A,H)ACRIDINE","Dibenz[a,h]acridine",,98251,DTXSID3059761,c1c2c(ccc3ccccc32)[n]c2c3ccccc3ccc21,InChI=1S/C21H13N/c1-3-7-17-14(5-1)11-12-20-19(17)13-16-10-9-15-6-2-4-8-18(15)21(16)22-20/h1-13H,JNCSIWAONQTVCF-UHFFFAOYSA-N,?,2.03,100320,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f6a0>,c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12
100321,260-49-6,260-94-6,n(c(c(ccc1)cc2cccc3)c1)c23,Acridine,Acridine,Acridine,98252,DTXSID8059766,c1c2ccccc2[n]c2ccccc21,InChI=1S/C13H9N/c1-3-7-12-10(5-1)9-11-6-2-4-8-13(11)14-12/h1-9H,DZBUGLKDJFMEHC-UHFFFAOYSA-N,?,2.1,100321,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f700>,c1ccc2nc3ccccc3cc2c1
100323,298-00-0,298-00-0,COP(=S)(OC)Oc1ccc(cc1)N(=O)=O,PARATHION METHYL,Methyl parathion,"O,O-dimethyl O-(4-nitrophenyl) phosphorothioate",98254,DTXSID1020855,COP(=S)(Oc1ccc(cc1)[N+]([O-])=O)OC,"InChI=1S/C8H10NO5PS/c1-12-15(16,13-2)14-8-5-3-7(4-6-8)9(10)11/h3-6H,1-2H3",RLBIQVVOMOPOHC-UHFFFAOYSA-N,?,1.93,100323,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f760>,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1
100324,298-04-4,298-04-4,CCSCCSP(=S)(OCC)OCC,DISULFOTON,Disulfoton,"O,O-diethyl S-[2-(ethylsulfanyl)ethyl] phosphorodithioate",98255,DTXSID0022018,CCSCCSP(=S)(OCC)OCC,"InChI=1S/C8H19O2PS3/c1-4-9-11(12,10-5-2)14-8-7-13-6-3/h4-8H2,1-3H3",DOFZAZXDOSGAJZ-UHFFFAOYSA-N,?,2.34,100324,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f7c0>,CCOP(=S)(OCC)SCCSCC
100325,298-06-6,298-06-6,CCOP(S)(=S)OCC,"O,O-Diethyl dithiophosphate","O,O-Diethyl dithiophosphate","O,O-diethyl hydrogen phosphorodithioate",98256,DTXSID6027133,CCOP(S)(=S)OCC,"InChI=1S/C4H11O2PS2/c1-3-5-7(8,9)6-4-2/h3-4H2,1-2H3,(H,8,9)",IRDLUHRVLVEUHA-UHFFFAOYSA-N,?,0.7,100325,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f820>,CCOP(=S)(S)OCC
100327,299-84-3,299-84-3,COP(=S)(Oc1cc(Cl)c(Cl)cc1Cl)OC,RONNEL,Fenchlorphos,"O,O-dimethyl O-(2,4,5-trichlorophenyl) phosphorothioate",98258,DTXSID2034885,COP(=S)(Oc1cc(Cl)c(Cl)cc1Cl)OC,"InChI=1S/C8H8Cl3O3PS/c1-12-15(16,13-2)14-8-4-6(10)5(9)3-7(8)11/h3-4H,1-2H3",JHJOOSLFWRRSGU-UHFFFAOYSA-N,?,3.58,100327,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f880>,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl
100328,309-00-2,309-00-2,"ClC1(Cl)[C@@]2(Cl)[C@@H]3[C@@H]4C[C@@H](C=C4)[C@@H]3[C@]1(Cl)C(Cl)=C2Cl |&1:3,5,6,8,11,12|",ALDRIN,Aldrin,C12H8Cl6,98259,DTXSID8020040,ClC1(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C(Cl)=C2Cl,"InChI=1S/C12H8Cl6/c13-8-9(14)11(16)7-5-2-1-4(3-5)6(7)10(8,15)12(11,17)18/h1-2,4-7H,3H2",QBYJBZPUGVGKQQ-UHFFFAOYSA-N,?,3.74,100328,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f8e0>,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl
100329,314-40-9,314-40-9,CC1NC(=O)N(C(C)CC)C(=O)C=1Br,BROMACIL,Bromacil,"5-bromo-3-(butan-2-yl)-6-methylpyrimidine-2,4(1H,3H)-dione",98260,DTXSID4022020,CC1NC(=O)N(C(C)CC)C(=O)C=1Br,"InChI=1S/C9H13BrN2O2/c1-4-5(2)12-8(13)7(10)6(3)11-9(12)14/h5H,4H2,1-3H3,(H,11,14)",CTSLUCNDVMMDHG-UHFFFAOYSA-N,?,0.51,100329,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f940>,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O
100334,320-60-5,320-60-5,FC(F)(F)c1ccc(Cl)cc1Cl,"2,4-DICHLORO(TRIFLUOROMETHYL)BENZENE","2,4-Dichlorobenzotrifluoride","2,4-dichloro-1-(trifluoromethyl)benzene",98265,DTXSID0047959,FC(F)(F)c1ccc(Cl)cc1Cl,"InChI=1S/C7H3Cl2F3/c8-4-1-2-5(6(9)3-4)7(10,11)12/h1-3H",KALSHRGEFLVFHE-UHFFFAOYSA-N,?,3.37,100334,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988f9a0>,FC(F)(F)c1ccc(Cl)cc1Cl
100335,328-84-7,328-84-7,FC(F)(F)c1cc(Cl)c(Cl)cc1,"3,4-DICHLOROBENZOTRIFLUORIDE","1,2-Dichloro-4-(trifluoromethyl)benzene","1,2-dichloro-4-(trifluoromethyl)benzene",98266,DTXSID5027142,FC(F)(F)c1cc(Cl)c(Cl)cc1,"InChI=1S/C7H3Cl2F3/c8-5-2-1-4(3-6(5)9)7(10,11)12/h1-3H",XILPLWOGHPSJBK-UHFFFAOYSA-N,?,3.18,100335,<rdkit.Chem.rdchem.Mol object at 0x2b7b5988fa00>,FC(F)(F)c1ccc(Cl)c(Cl)c1
