ChemID,source_casrn,CAS,SMILES,NAME,preferred_name,iupac,MPID,dsstox_substance_id,Canonical_QSARr,InChI_Code_QSARr,InChI Key_QSARr,LogKOC,ID,mol,isosmiles
100318,351-36-0,351-36-0,CC(=O)Nc1cccc(c1)C(F)(F)F,M-(TRIFLUOROME)ACETANILIDE,"Acetamide, N-(3-(trifluoromethyl)phenyl)- (9CI)",N-[3-(trifluoromethyl)phenyl]acetamide,99593,DTXSID60188595,CC(=O)Nc1cc(ccc1)C(F)(F)F,"InChI=1S/C9H8F3NO/c1-6(14)13-8-4-2-3-7(5-8)9(10,11)12/h2-5H,1H3,(H,13,14)",HNIPNANLYHXYDE-UHFFFAOYSA-N,1.75,100318,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0160>,CC(=O)Nc1cccc(C(F)(F)F)c1
100319,351-83-7,351-83-7,CC(=O)Nc1ccc(F)cc1,4-FLUOROACETANILIDE,4-Fluoroacetanilide,N-(4-FLUOROPHENYL)ACETAMIDE,99594,DTXSID40188598,CC(=O)Nc1ccc(F)cc1,"InChI=1S/C8H8FNO/c1-6(11)10-8-4-2-7(9)3-5-8/h2-5H,1H3,(H,10,11)",JHEFOJNPLXSWNZ-UHFFFAOYSA-N,1.48,100319,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c01c0>,CC(=O)Nc1ccc(F)cc1
100320,366-18-7,366-18-7,c1ccc[n]c1-c1cccc[n]1,"2,2-BIPYRIDINE","2,2'-Dipyridyl","2,2'-bipyridine",99595,DTXSID9040635,c1ccc[n]c1-c1cccc[n]1,InChI=1S/C10H8N2/c1-3-7-11-9(5-1)10-6-2-4-8-12-10/h1-8H,ROFVEXUMMXZLPA-UHFFFAOYSA-N,1.6,100320,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0220>,c1ccc(-c2ccccn2)nc1
100323,492-80-8,492-80-8,CN(C)c1ccc(cc1)C(=N)c1ccc(cc1)N(C)C,AURAMINE,Auramine,"4,4'-carbonimidoylbis(N,N-dimethylaniline)",99597,DTXSID7043821,CN(C)c1ccc(cc1)C(=N)c1ccc(cc1)N(C)C,"InChI=1S/C17H21N3/c1-19(2)15-9-5-13(6-10-15)17(18)14-7-11-16(12-8-14)20(3)4/h5-12,18H,1-4H3",JPIYZTWMUGTEHX-UHFFFAOYSA-N,3.31,100323,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0280>,CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1
100324,495-48-7,495-48-7,[O-][N+](=Nc1ccccc1)c1ccccc1,Azoxybenzene,Azoxybenzene,diphenyldiazene oxide,99598,DTXSID0024555,[O-][N+](=Nc1ccccc1)c1ccccc1,InChI=1S/C12H10N2O/c15-14(12-9-5-2-6-10-12)13-11-7-3-1-4-8-11/h1-10H/b14-13-,GAUZCKBSTZFWCT-YPKPFQOOSA-N,3.5,100324,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c02e0>,[O-][N+](=Nc1ccccc1)c1ccccc1
100325,510-15-6,510-15-6,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,CHLOROBENZILATE,Chlorobenzilate,ethyl bis(4-chlorophenyl)(hydroxy)acetate,99599,DTXSID9020299,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,"InChI=1S/C16H14Cl2O3/c1-2-21-15(19)16(20,11-3-7-13(17)8-4-11)12-5-9-14(18)10-6-12/h3-10,20H,2H2,1H3",RAPBNVDSDCTNRC-UHFFFAOYSA-N,3.3,100325,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0340>,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
100327,527-20-8,527-20-8,Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,PENTACHLOROANILINE,Pentachloroaniline,pentachloroaniline,99601,DTXSID4037584,Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,InChI=1S/C6H2Cl5N/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H2,KHCZSJXTDDHLGJ-UHFFFAOYSA-N,4.62,100327,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c03a0>,Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
100328,528-45-0,528-45-0,[O-][N+](=O)c1ccc(cc1[N+]([O-])=O)C(O)=O,"3,4-DINITROBENZOIC ACID","Benzoic acid, 3,4-dinitro-","3,4-Dinitrobenzoic acid",99602,DTXSID1060180,[O-][N+](=O)c1ccc(cc1[N+]([O-])=O)C(O)=O,"InChI=1S/C7H4N2O6/c10-7(11)4-1-2-5(8(12)13)6(3-4)9(14)15/h1-3H,(H,10,11)",OMVRRHJJQILIJX-UHFFFAOYSA-N,1.53,100328,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0400>,O=C(O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1
100329,533-17-5,533-17-5,O=C(Nc(c(ccc1)Cl)c1)C,2-CHLOROACETANILIDE,"Acetamide, N-(2-chlorophenyl)-",N-(2-Chlorophenyl)acetamide,99603,DTXSID2060200,CC(=O)Nc1ccccc1Cl,"InChI=1S/C8H8ClNO/c1-6(11)10-8-5-3-2-4-7(8)9/h2-5H,1H3,(H,10,11)",KNVQTRVKSOEHPU-UHFFFAOYSA-N,1.58,100329,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0460>,CC(=O)Nc1ccccc1Cl
100331,534-52-1,534-52-1,Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,"4,6-DINITRO-O-CRESOL","2-Methyl-4,6-dinitrophenol","2-methyl-4,6-dinitrophenol",99605,DTXSID1022053,Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C7H6N2O5/c1-4-2-5(8(11)12)3-6(7(4)10)9(13)14/h2-3,10H,1H3",ZXVONLUNISGICL-UHFFFAOYSA-N,2.41,100331,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c04c0>,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
100332,537-92-8,537-92-8,Cc1cccc(c1)NC(C)=O,3-METHYLACETANILIDE,N-Acetyl-m-toluidine,N-(3-methylphenyl)acetamide,99606,DTXSID6024412,Cc1cccc(c1)NC(C)=O,"InChI=1S/C9H11NO/c1-7-4-3-5-9(6-7)10-8(2)11/h3-6H,1-2H3,(H,10,11)",ALMHSXDYCFOZQD-UHFFFAOYSA-N,1.45,100332,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0520>,CC(=O)Nc1cccc(C)c1
100333,539-82-2,539-82-2,CCCCC(=O)OCC,ETHYL VALERATE,Ethyl valerate,ethyl pentanoate,99607,DTXSID6040161,CCCCC(=O)OCC,"InChI=1S/C7H14O2/c1-3-5-6-7(8)9-4-2/h3-6H2,1-2H3",ICMAFTSLXCXHRK-UHFFFAOYSA-N,1.97,100333,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0580>,CCCCC(=O)OCC
100335,541-73-1,541-73-1,c(cccc1Cl)(c1)Cl,3-DICHLOROBENZENE,"1,3-Dichlorobenzene","1,3-dichlorobenzene",99609,DTXSID6022056,Clc1cc(Cl)ccc1,InChI=1S/C6H4Cl2/c7-5-2-1-3-6(8)4-5/h1-4H,ZPQOPVIELGIULI-UHFFFAOYSA-N,2.58,100335,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c05e0>,Clc1cccc(Cl)c1
100336,542-75-6|10061-02-6,542-75-6|10061-02-6,C(=CCl)CCl,"1,3-DICHLOROPROPENE (isomer mix), 1,3-DICHLOROPROPENE (TRANS)","1,3-Dichloropropene","1,3-dichloroprop-1-ene",99610|99798,DTXSID1022057|DTXSID2042480,ClC=CCCl,"InChI=1S/C3H4Cl2/c4-2-1-3-5/h1-2H,3H2/b2-1-",UOORRWUZONOOLO-UPHRSURJSA-N,1.665,100336,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0640>,ClC=CCCl
100337,554-00-7,554-00-7,Nc1ccc(Cl)cc1Cl,"2,4-DICHLOROANILINE","2,4-Dichloroaniline","2,4-dichloroaniline",99611,DTXSID1024966,Nc1ccc(Cl)cc1Cl,"InChI=1S/C6H5Cl2N/c7-4-1-2-6(9)5(8)3-4/h1-3H,9H2",KQCMTOWTPBNWDB-UHFFFAOYSA-N,2.72,100337,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c06a0>,Nc1ccc(Cl)cc1Cl
100339,556-61-6,556-61-6,CN=C=S,METHYL ISOTHIOCYANATE,Methyl isothiocyanate,isothiocyanatomethane,99613,DTXSID2027204,CN=C=S,InChI=1S/C2H3NS/c1-3-2-4/h1H3,LGDSHSYDSCRFAB-UHFFFAOYSA-N,0.97,100339,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0700>,CN=C=S
100340,563-12-2,563-12-2,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,ETHION,Ethion,"O,O,O',O'-tetraethyl S,S'-methanediyl bis(phosphorodithioate)",99614,DTXSID2024086,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,"InChI=1S/C9H22O4P2S4/c1-5-10-14(16,11-6-2)18-9-19-15(17,12-7-3)13-8-4/h5-9H2,1-4H3",RIZMRRKBZQXFOY-UHFFFAOYSA-N,4.06,100340,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0760>,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC
100341,576-24-9,576-24-9,Oc1cccc(Cl)c1Cl,"2,3-DICHLOROPHENOL","2,3-Dichlorophenol","2,3-dichlorophenol",99615,DTXSID7025001,Oc1cccc(Cl)c1Cl,"InChI=1S/C6H4Cl2O/c7-4-2-1-3-5(9)6(4)8/h1-3,9H",UMPSXRYVXUPCOS-UHFFFAOYSA-N,2.66,100341,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c07c0>,Oc1cccc(Cl)c1Cl
100343,587-34-8,587-34-8,CN(C)C(=O)Nc1cccc(Cl)c1,"1,1-DIMETHYL-3(M-CHLOROPHENYL)","Urea, N'-(3-chlorophenyl)-N,N-dimethyl-","3-(3-chlorophenyl)-1,1-dimethylurea",99617,DTXSID2074667,CN(C)C(=O)Nc1cccc(Cl)c1,"InChI=1S/C9H11ClN2O/c1-12(2)9(13)11-8-5-3-4-7(10)6-8/h3-6H,1-2H3,(H,11,13)",QLQDWOFJALEHSP-UHFFFAOYSA-N,1.79,100343,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0820>,CN(C)C(=O)Nc1cccc(Cl)c1
100344,588-07-8,588-07-8,CC(=O)Nc1cccc(Cl)c1,3-CHLOROACETANILIDE,"Acetamide, N-(3-chlorophenyl)-",N-(3-Chlorophenyl)acetamide,99618,DTXSID6060420,CC(=O)Nc1cccc(Cl)c1,"InChI=1S/C8H8ClNO/c1-6(11)10-8-4-2-3-7(9)5-8/h2-5H,1H3,(H,10,11)",MUUQHCOAOLLHIL-UHFFFAOYSA-N,1.86,100344,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0880>,CC(=O)Nc1cccc(Cl)c1
100345,591-35-5,591-35-5,Oc1cc(Cl)cc(Cl)c1,"3,5-DICHLOROPHENOL","3,5-Dichlorophenol","3,5-dichlorophenol",99619,DTXSID2025006,Oc1cc(Cl)cc(Cl)c1,"InChI=1S/C6H4Cl2O/c7-4-1-5(8)3-6(9)2-4/h1-3,9H",VPOMSPZBQMDLTM-UHFFFAOYSA-N,2.83,100345,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c08e0>,Oc1cc(Cl)cc(Cl)c1
100347,594-65-0,594-65-0,NC(=O)C(Cl)(Cl)Cl,TRICHLOROACETAMIDE,"2,2,2-Trichloroacetamide","2,2,2-trichloroacetamide",99621,DTXSID5021671,NC(=O)C(Cl)(Cl)Cl,"InChI=1S/C2H2Cl3NO/c3-2(4,5)1(6)7/h(H2,6,7)",UPQQXPKAYZYUKO-UHFFFAOYSA-N,0.99,100347,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0940>,NC(=O)C(Cl)(Cl)Cl
100348,603-34-9,603-34-9,c1ccccc1N(c1ccccc1)c1ccccc1,TRIPHENYLAMINE,Triphenylamine,"N,N-diphenylaniline",99622,DTXSID4022076,c1ccccc1N(c1ccccc1)c1ccccc1,InChI=1S/C18H15N/c1-4-10-16(11-5-1)19(17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15H,ODHXBMXNKOYIBV-UHFFFAOYSA-N,2.26,100348,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c09a0>,c1ccc(N(c2ccccc2)c2ccccc2)cc1
100349,608-31-1,608-31-1,Nc1c(Cl)cccc1Cl,"2,6-DICHLOROANILINE","2,6-Dichloroaniline","2,6-dichloroaniline",99623,DTXSID5044449,Nc1c(Cl)cccc1Cl,"InChI=1S/C6H5Cl2N/c7-4-2-1-3-5(8)6(4)9/h1-3H,9H2",JDMFXJULNGEPOI-UHFFFAOYSA-N,3.25,100349,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0a00>,Nc1c(Cl)cccc1Cl
100351,609-19-8,609-19-8,Oc1cc(Cl)c(Cl)c(Cl)c1,"3,4,5-TRICHLOROPHENOL","3,4,5-Trichlorophenol",C6H3Cl3O,99625,DTXSID4026212,Oc1cc(Cl)c(Cl)c(Cl)c1,"InChI=1S/C6H3Cl3O/c7-4-1-3(10)2-5(8)6(4)9/h1-2,10H",GBNHEBQXJVDXSW-UHFFFAOYSA-N,3.56,100351,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0a60>,Oc1cc(Cl)c(Cl)c(Cl)c1
100352,609-66-5,609-66-5,NC(=O)c1ccccc1Cl,2-CHLOROBENZAMIDE,2-Chlorobenzamide,2-chlorobenzamide,99626,DTXSID3052278,NC(=O)c1ccccc1Cl,"InChI=1S/C7H6ClNO/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,(H2,9,10)",RBGDLYUEXLWQBZ-UHFFFAOYSA-N,1.51,100352,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0ac0>,NC(=O)c1ccccc1Cl
100353,610-15-1,610-15-1,NC(=O)c1ccccc1[N+]([O-])=O,2-NITROBENZAMIDE,2-Nitrobenzamide,2-nitrobenzamide,99627,DTXSID0025733,NC(=O)c1ccccc1[N+]([O-])=O,"InChI=1S/C7H6N2O3/c8-7(10)5-3-1-2-4-6(5)9(11)12/h1-4H,(H2,8,10)",KLGQWSOYKYFBTR-UHFFFAOYSA-N,1.45,100353,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0b20>,NC(=O)c1ccccc1[N+](=O)[O-]
100355,611-74-5,611-74-5,CN(C)C(=O)c1ccccc1,"N,N-DIMETHYLBENZAMIDE","Benzamide, N,N-dimethyl-","N,N-Dimethylbenzamide",99629,DTXSID4060602,CN(C)C(=O)c1ccccc1,"InChI=1S/C9H11NO/c1-10(2)9(11)8-6-4-3-5-7-8/h3-7H,1-2H3",IMNDHOCGZLYMRO-UHFFFAOYSA-N,1.6,100355,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0b80>,CN(C)C(=O)c1ccccc1
100356,613-13-8,613-13-8,Nc1cc2cc3ccccc3cc2cc1,2-AMINOANTHRACENE,2-Aminoanthracene,anthracen-2-amine,99630,DTXSID2024458,Nc1cc2cc3ccccc3cc2cc1,"InChI=1S/C14H11N/c15-14-6-5-12-7-10-3-1-2-4-11(10)8-13(12)9-14/h1-9H,15H2",YCSBALJAGZKWFF-UHFFFAOYSA-N,4.45,100356,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0be0>,Nc1ccc2cc3ccccc3cc2c1
100357,613-93-4,613-93-4,CNC(=O)c1ccccc1,N-METHYLBENZAMIDE,N-Methylbenzamide,N-methylbenzamide,99631,DTXSID5025570,CNC(=O)c1ccccc1,"InChI=1S/C8H9NO/c1-9-8(10)7-5-3-2-4-6-7/h2-6H,1H3,(H,9,10)",NCCHARWOCKOHIH-UHFFFAOYSA-N,1.68,100357,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0c40>,CNC(=O)c1ccccc1
100359,618-87-1,618-87-1,Nc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,"3,5-DINITROANILINE","3,5-Dinitroaniline","3,5-dinitroaniline",99633,DTXSID0044151,Nc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C6H5N3O4/c7-4-1-5(8(10)11)3-6(2-4)9(12)13/h1-3H,7H2",MPBZUKLDHPOCLS-UHFFFAOYSA-N,2.55,100359,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0ca0>,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
100360,619-55-6,619-55-6,Cc1ccc(cc1)C(N)=O,4-METHYLBENZAMIDE,"Benzamide, 4-methyl-",4-Methylbenzamide,99634,DTXSID2060705,Cc1ccc(cc1)C(N)=O,"InChI=1S/C8H9NO/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H2,9,10)",UHBGYFCCKRAEHA-UHFFFAOYSA-N,1.78,100360,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0d00>,Cc1ccc(C(N)=O)cc1
100361,619-80-7,619-80-7,NC(=O)c1ccc(cc1)[N+]([O-])=O,4-NITROBENZAMIDE,4-Nitrobenzamide,4-nitrobenzamide,99635,DTXSID8022086,NC(=O)c1ccc(cc1)[N+]([O-])=O,"InChI=1S/C7H6N2O3/c8-7(10)5-1-3-6(4-2-5)9(11)12/h1-4H,(H2,8,10)",ZESWUEBPRPGMTP-UHFFFAOYSA-N,1.93,100361,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0d60>,NC(=O)c1ccc([N+](=O)[O-])cc1
100363,626-43-7,626-43-7,Nc1cc(Cl)cc(Cl)c1,"3,5-DICHLOROANILINE","3,5-Dichloroaniline","3,5-dichloroaniline",99637,DTXSID7030307,Nc1cc(Cl)cc(Cl)c1,"InChI=1S/C6H5Cl2N/c7-4-1-5(8)3-6(9)2-4/h1-3H,9H2",UQRLKWGPEVNVHT-UHFFFAOYSA-N,2.49,100363,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0dc0>,Nc1cc(Cl)cc(Cl)c1
100364,632-58-6,632-58-6,OC(=O)c1c(c(Cl)c(Cl)c(Cl)c1Cl)C(O)=O,TETRACHLOROPHTHALIC ACID,Tetrachlorophthalic acid,"3,4,5,6-tetrachlorophthalic acid",99638,DTXSID6060896,OC(=O)c1c(c(Cl)c(Cl)c(Cl)c1Cl)C(O)=O,"InChI=1S/C8H2Cl4O4/c9-3-1(7(13)14)2(8(15)16)4(10)6(12)5(3)11/h(H,13,14)(H,15,16)",WZHHYIOUKQNLQM-UHFFFAOYSA-N,3.3,100364,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0e20>,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)O
100365,634-66-2,634-66-2,Clc1ccc(Cl)c(Cl)c1Cl,"1,2,3,4-TETRACHLOROBENZENE","1,2,3,4-Tetrachlorobenzene","1,2,3,4-tetrachlorobenzene",99639,DTXSID6026088,Clc1ccc(Cl)c(Cl)c1Cl,InChI=1S/C6H2Cl4/c7-3-1-2-4(8)6(10)5(3)9/h1-2H,GBDZXPJXOMHESU-UHFFFAOYSA-N,3.84,100365,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0e80>,Clc1ccc(Cl)c(Cl)c1Cl
100367,634-83-3,634-83-3,Nc1cc(Cl)c(Cl)c(Cl)c1Cl,"2,3,4,5-TETRACHLOROANILINE","2,3,4,5-Tetrachloroaniline","2,3,4,5-TETRACHLOROANILINE",99641,DTXSID70212810,Nc1cc(Cl)c(Cl)c(Cl)c1Cl,"InChI=1S/C6H3Cl4N/c7-2-1-3(11)5(9)6(10)4(2)8/h1H,11H2",GBKZRUCVLTWAML-UHFFFAOYSA-N,3.03,100367,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0ee0>,Nc1cc(Cl)c(Cl)c(Cl)c1Cl
100368,634-90-2,634-90-2,Clc1cc(Cl)c(Cl)c(Cl)c1,"1,2,3,5-TETRACHLOROBENZENE","1,2,3,5-Tetrachlorobenzene","1,2,3,5-tetrachlorobenzene",99642,DTXSID1026089,Clc1cc(Cl)c(Cl)c(Cl)c1,InChI=1S/C6H2Cl4/c7-3-1-4(8)6(10)5(9)2-3/h1-2H,QZYNWJQFTJXIRN-UHFFFAOYSA-N,3.2,100368,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0f40>,Clc1cc(Cl)c(Cl)c(Cl)c1
100369,645-09-0,645-09-0,NC(=O)c1cc(ccc1)[N+]([O-])=O,M-NITROBENZAMIDE,3-Nitrobenzamide,3-nitrobenzamide,99643,DTXSID5025732,NC(=O)c1cc(ccc1)[N+]([O-])=O,"InChI=1S/C7H6N2O3/c8-7(10)5-2-1-3-6(4-5)9(11)12/h1-4H,(H2,8,10)",KWAYEPXDGHYGRW-UHFFFAOYSA-N,1.95,100369,<rdkit.Chem.rdchem.Mol object at 0x2ae48d8c0fa0>,NC(=O)c1cccc([N+](=O)[O-])c1
100371,656-31-5,656-31-5,NC(=O)Nc1ccccc1F,O-FLUOROPHENYLUREA,(2-Fluorophenyl)urea,(2-Fluorophenyl)urea,99645,DTXSID00215854,NC(=O)Nc1ccccc1F,"InChI=1S/C7H7FN2O/c8-5-3-1-2-4-6(5)10-7(9)11/h1-4H,(H3,9,10,11)",PAWVOCWEWJXILY-UHFFFAOYSA-N,1.32,100371,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88e040>,NC(=O)Nc1ccccc1F
100372,659-30-3,659-30-3,NC(=O)Nc1ccc(F)cc1,P-FLUOROPHENYLUREA,"Urea, 1-(p-fluorophenyl)-",(4-Fluorophenyl)urea,99646,DTXSID20216106,NC(=O)Nc1ccc(F)cc1,"InChI=1S/C7H7FN2O/c8-5-1-3-6(4-2-5)10-7(9)11/h1-4H,(H3,9,10,11)",IQZBVVPYTDHTIP-UHFFFAOYSA-N,1.52,100372,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88e0a0>,NC(=O)Nc1ccc(F)cc1
100373,673-04-1,673-04-1,COc1[n]c(NCC)[n]c(NCC)[n]1,SIMETONE,Simetone,"N,N'-diethyl-6-methoxy-1,3,5-triazine-2,4-diamine",99647,DTXSID9042388,COc1[n]c(NCC)[n]c(NCC)[n]1,"InChI=1S/C8H15N5O/c1-4-9-6-11-7(10-5-2)13-8(12-6)14-3/h4-5H2,1-3H3,(H2,9,10,11,12,13)",HKAMKLBXTLTVCN-UHFFFAOYSA-N,2.34,100373,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88e100>,CCNc1nc(NCC)nc(OC)n1
100375,697-82-5,697-82-5,Cc1cc(O)c(C)c(C)c1,"2,3,5-TRIMETHYLPHENOL","2,3,5-Trimethylphenol","2,3,5-trimethylphenol",99649,DTXSID3047184,Cc1cc(O)c(C)c(C)c1,"InChI=1S/C9H12O/c1-6-4-7(2)8(3)9(10)5-6/h4-5,10H,1-3H3",OGRAOKJKVGDSFR-UHFFFAOYSA-N,3.61,100375,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88e160>,Cc1cc(C)c(C)c(O)c1
100376,709-98-8,709-98-8,CCC(=O)Nc1cc(Cl)c(Cl)cc1,PROPANIL,Propanil,"N-(3,4-dichlorophenyl)propanamide",99650,DTXSID8022111,CCC(=O)Nc1cc(Cl)c(Cl)cc1,"InChI=1S/C9H9Cl2NO/c1-2-9(13)12-6-3-4-7(10)8(11)5-6/h3-5H,2H2,1H3,(H,12,13)",LFULEKSKNZEWOE-UHFFFAOYSA-N,2.17,100376,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88e1c0>,CCC(=O)Nc1ccc(Cl)c(Cl)c1
100377,723-62-6,723-62-6,OC(=O)c1c2ccccc2cc2ccccc21,ANTHRACENE-9-CARBOXYLIC ACID,9-Anthracenecarboxylic acid,anthracene-9-carboxylic acid,99651,DTXSID7049427,OC(=O)c1c2ccccc2cc2ccccc21,"InChI=1S/C15H10O2/c16-15(17)14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-9H,(H,16,17)",XGWFJBFNAQHLEF-UHFFFAOYSA-N,2.74,100377,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88e220>,O=C(O)c1c2ccccc2cc2ccccc12
100379,741-58-2,741-58-2,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,BENSULIDE,Bensulide,"S-{2-[(phenylsulfonyl)amino]ethyl} O,O-dipropan-2-yl phosphorodithioate",99653,DTXSID9032329,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,"InChI=1S/C14H24NO4PS3/c1-12(2)18-20(21,19-13(3)4)22-11-10-15-23(16,17)14-8-6-5-7-9-14/h5-9,12-13,15H,10-11H2,1-4H3",RRNIZKPFKNDSRS-UHFFFAOYSA-N,3.0,100379,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88e280>,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1
100380,759-94-4,759-94-4,O=C(N(CCC)CCC)SCC,EPTAM (EPTC),EPTC,S-ethyl dipropylcarbamothioate,99654,DTXSID1024091,CCSC(=O)N(CCC)CCC,"InChI=1S/C9H19NOS/c1-4-7-10(8-5-2)9(11)12-6-3/h4-8H2,1-3H3",GUVLYNGULCJVDO-UHFFFAOYSA-N,2.38,100380,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88e2e0>,CCCN(CCC)C(=O)SCC
100381,770-19-4,770-19-4,NC(=O)Nc1cccc(F)c1,M-FLUOROPHENYLUREA,"Urea, (m-fluorophenyl)-",(3-fluorophenyl)urea,99655,DTXSID40227815,NC(=O)Nc1cccc(F)c1,"InChI=1S/C7H7FN2O/c8-5-2-1-3-6(4-5)10-7(9)11/h1-4H,(H3,9,10,11)",OLVWURSZQFCLCZ-UHFFFAOYSA-N,1.77,100381,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88e340>,NC(=O)Nc1cccc(F)c1
100383,786-19-6,786-19-6,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,CARBOPHENTHION,Carbophenothion,"S-{[(4-chlorophenyl)sulfanyl]methyl} O,O-diethyl phosphorodithioate",99657,DTXSID7022120,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,"InChI=1S/C11H16ClO2PS3/c1-3-13-15(16,14-4-2)18-9-17-11-7-5-10(12)6-8-11/h5-8H,3-4,9H2,1-2H3",VEDTXTNSFWUXGQ-UHFFFAOYSA-N,4.66,100383,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88e3a0>,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1
100384,834-12-8,834-12-8,CCNc1[n]c(NC(C)C)[n]c([n]1)SC,AMETRYNE,Ametryn,"N-ethyl-6-(methylsulfanyl)-N'-(propan-2-yl)-1,3,5-triazine-2,4-diamine",99658,DTXSID1023869,CCNc1[n]c(NC(C)C)[n]c([n]1)SC,"InChI=1S/C9H17N5S/c1-5-10-7-12-8(11-6(2)3)14-9(13-7)15-4/h6H,5H2,1-4H3,(H2,10,11,12,13,14)",RQVYBGPQFYCBGX-UHFFFAOYSA-N,2.59,100384,<rdkit.Chem.rdchem.Mol object at 0x2ae48d88e400>,CCNc1nc(NC(C)C)nc(SC)n1
