ChemID,source_casrn,CAS,SMILES,NAME,preferred_name,iupac,MPID,dsstox_substance_id,Canonical_QSARr,InChI_Code_QSARr,InChI Key_QSARr,Salt_Solvent,Salt_Solvent_ID,MP,ID
109209,55096-26-9,55096-26-9,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CC1)c45,NALMEFENE,Nalmefene,"(5alpha)-17-(cyclopropylmethyl)-6-methylidene-4,5-epoxymorphinan-3,14-diol",35688,DTXSID8023347,C=C1CCC2(O)C3Cc4ccc(O)c5OC1C2(CCN3CC1CC1)c45,"InChI=1S/C21H25NO3/c1-12-6-7-21(24)16-10-14-4-5-15(23)18-17(14)20(21,19(12)25-18)8-9-22(16)11-13-2-3-13/h4-5,13,16,19,23-24H,1-3,6-11H2",WJBLNOPPDWQMCH-UHFFFAOYSA-N,?,,189.0,109209
109213,55268-74-1,55268-74-1,O=C(C1CCCCC1)N1CC2c3ccccc3CCN2C(=O)C1,Praziquantel,Praziquantel,"2-(cyclohexylcarbonyl)-1,2,3,6,7,11b-hexahydro-4H-pyrazino[2,1-a]isoquinolin-4-one",35692,DTXSID9021182,O=C(C1CCCCC1)N1CC2c3ccccc3CCN2C(=O)C1,"InChI=1S/C19H24N2O2/c22-18-13-20(19(23)15-7-2-1-3-8-15)12-17-16-9-5-4-6-14(16)10-11-21(17)18/h4-6,9,15,17H,1-3,7-8,10-13H2",FSVJFNAIGNNGKK-UHFFFAOYSA-N,?,,136.0,109213
109217,55429-84-0,NOCAS_871430,CCCCCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,"TETRACOSANE, 11-DECYL-",,,35696,DTXSID60871430,CCCCCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,"InChI=1S/C34H70/c1-4-7-10-13-16-19-20-21-24-27-30-33-34(31-28-25-22-17-14-11-8-5-2)32-29-26-23-18-15-12-9-6-3/h34H,4-33H2,1-3H3",BVMGLUHWZZEDRX-UHFFFAOYSA-N,?,,10.8,109217
109221,55814-41-0,55814-41-0,Cc1ccccc1C(=O)Nc1cc(ccc1)OC(C)C,MEPRONIL,Mepronil,2-methyl-N-[3-(propan-2-yloxy)phenyl]benzamide,35700,DTXSID1037565,Cc1ccccc1C(=O)Nc1cc(ccc1)OC(C)C,"InChI=1S/C17H19NO2/c1-12(2)20-15-9-6-8-14(11-15)18-17(19)16-10-5-4-7-13(16)3/h4-12H,1-3H3,(H,18,19)",BCTQJXQXJVLSIG-UHFFFAOYSA-N,?,,92.5,109221
109225,55944-70-2,55944-70-2,OCCCCCCCCl,"1-Heptanol, 7-chloro-","1-Heptanol, 7-chloro-",7-chloroheptan-1-ol,35704,DTXSID2069070,OCCCCCCCCl,"InChI=1S/C7H15ClO/c8-6-4-2-1-3-5-7-9/h9H,1-7H2",DPNLUCKAZIFDLB-UHFFFAOYSA-N,?,,11.0,109225
109229,56038-13-2,56038-13-2,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,Sucralose,Sucralose,"1,6-dichloro-1,6-dideoxy-beta-D-fructofuranosyl 4-chloro-4-deoxy-alpha-D-galactopyranoside",35707,DTXSID1040245,OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,"InChI=1S/C12H19Cl3O8/c13-1-4-7(17)10(20)12(3-14,22-4)23-11-9(19)8(18)6(15)5(2-16)21-11/h4-11,16-20H,1-3H2",BAQAVOSOZGMPRM-UHFFFAOYSA-N,?,,130.0,109229
109233,56187-89-4,56187-89-4,CC(C(O)=O)c1ccc(cc1)C1CCC/C(/C1)=N\O,Ximoprofen,,,35711,DTXSID40874686,CC(C(O)=O)c1ccc(cc1)C1CC(CCC1)N=O,"InChI=1S/C15H19NO3/c1-10(15(17)18)11-5-7-12(8-6-11)13-3-2-4-14(9-13)16-19/h5-8,10,13-14H,2-4,9H2,1H3,(H,17,18)",LGLIUHRLELQCSP-UHFFFAOYSA-N,?,,178.0,109233
109238,56518-41-3,56518-41-3,COc1cc(Cc2c[n]c(N)[n]c2N)cc(OC)c1Br,"24-NH2PYRIMIDINE,5(3,5MEO-4-BR)BENZYL",Brodimoprim,"5-[(4-bromo-3,5-dimethoxyphenyl)methyl]pyrimidine-2,4-diamine",35715,DTXSID20205070,COc1cc(Cc2c[n]c(N)[n]c2N)cc(OC)c1Br,"InChI=1S/C13H15BrN4O2/c1-19-9-4-7(5-10(20-2)11(9)14)3-8-6-17-13(16)18-12(8)15/h4-6H,3H2,1-2H3,(H4,15,16,17,18)",BFCRRLMMHNLSCP-UHFFFAOYSA-N,?,,226.5,109238
109244,56630-31-0,56630-31-0,CCC#CCCCCC(O)=O,6-NONYNOIC ACID,6-Nonynoic acid,C9H14O2,35719,DTXSID10336529,CCC#CCCCCC(O)=O,"InChI=1S/C9H14O2/c1-2-3-4-5-6-7-8-9(10)11/h2,5-8H2,1H3,(H,10,11)",JYHVTTAHMRXBQX-UHFFFAOYSA-N,?,,14.0,109244
109254,56961-82-1,NOCAS_871434,Clc1ccc(C(Cl)Cl)c(Cl)c1Cl,"1-(Dichloromethyl)-2,3,4-trichlorobenzene",,,35726,DTXSID00871434,Clc1ccc(C(Cl)Cl)c(Cl)c1Cl,"InChI=1S/C7H3Cl5/c8-4-2-1-3(7(11)12)5(9)6(4)10/h1-2,7H",GTQJFLXWDUNQKB-UHFFFAOYSA-N,?,,84.0,109254
109259,56980-93-9,56980-93-9,CC(=O)c1cc(ccc1OCC(O)CNC(C)(C)C)NC(=O)N(CC)CC,"UREA, N'-[3-ACETYL-4-[3-[(1,1-DIMETHYLETHYL)AMIN",Celiprolol,"3-{3-acetyl-4-[3-(tert-butylamino)-2-hydroxypropoxy]phenyl}-1,1-diethylurea",35730,DTXSID3020259,CC(=O)c1cc(ccc1OCC(O)CNC(C)(C)C)NC(=O)N(CC)CC,"InChI=1S/C20H33N3O4/c1-7-23(8-2)19(26)22-15-9-10-18(17(11-15)14(3)24)27-13-16(25)12-21-20(4,5)6/h9-11,16,21,25H,7-8,12-13H2,1-6H3,(H,22,26)",JOATXPAWOHTVSZ-UHFFFAOYSA-N,?,,111.0,109259
109263,57052-04-7,57052-04-7,CSC1=NN=C(C(=O)N1/N=C/C(C)C)C(C)(C)C,Isomethiozin,Isomethiozin,"6-tert-butyl-4-[(E)-(2-methylpropylidene)amino]-3-(methylsulfanyl)-1,2,4-triazin-5(4H)-one",35734,DTXSID7042067,CSC1=NN=C(C(=O)N1N=CC(C)C)C(C)(C)C,"InChI=1S/C12H20N4OS/c1-8(2)7-13-16-10(17)9(12(3,4)5)14-15-11(16)18-6/h7-8H,1-6H3/b13-7+",MZTLOILRKLUURT-NTUHNPAUSA-N,?,,159.3,109263
109267,57117-39-2,57117-39-2,Clc1ccc2c(oc3cc(Cl)c(Cl)cc23)c1Cl,"DIBENZOFURAN, 2,3,6,7-TETRACHLORO-","Dibenzofuran, 2,3,6,7-tetrachloro-","2,3,6,7-TETRACHLORODIBENZOFURAN",35738,DTXSID3074945,Clc1ccc2c(oc3cc(Cl)c(Cl)cc23)c1Cl,InChI=1S/C12H4Cl4O/c13-7-2-1-5-6-3-8(14)9(15)4-10(6)17-12(5)11(7)16/h1-4H,MJCNKMDTLRSHNK-UHFFFAOYSA-N,?,,195.0,109267
109271,57375-63-0,57375-63-0,CCN(c1ccccc1)C(=O)Oc1cc(ccc1)NC(=O)OC(C)C,Phenisopham,Phenisopham [BSI:ISO],[3-(propan-2-yloxycarbonylamino)phenyl] N-ethyl-N-phenylcarbamate,35742,DTXSID80205970,CCN(c1ccccc1)C(=O)Oc1cc(ccc1)NC(=O)OC(C)C,"InChI=1S/C19H22N2O4/c1-4-21(16-10-6-5-7-11-16)19(23)25-17-12-8-9-15(13-17)20-18(22)24-14(2)3/h5-14H,4H2,1-3H3,(H,20,22)",PWEOEHNGYFXZLI-UHFFFAOYSA-N,?,,109.5,109271
109275,57526-81-5,57526-81-5,CC(C)NCC(O)COc1ccc(O)cc1,Prenalterol,Prenalterol,4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenol,35746,DTXSID8023507,CC(C)NCC(O)COc1ccc(O)cc1,"InChI=1S/C12H19NO3/c1-9(2)13-7-11(15)8-16-12-5-3-10(14)4-6-12/h3-6,9,11,13-15H,7-8H2,1-2H3",ADUKCCWBEDSMEB-UHFFFAOYSA-N,?,,127.5,109275
109280,57706-88-4,78-69-3,CCC(C)(O)CCCC(C)C,"3,7-Dimethyl-octan-3-ol","3,7-Dimethyl-3-octanol","3,7-dimethyloctan-3-ol",35750,DTXSID7029110,CCC(C)(O)CCCC(C)C,"InChI=1S/C10H22O/c1-5-10(4,11)8-6-7-9(2)3/h9,11H,5-8H2,1-4H3",DLHQZZUEERVIGQ-UHFFFAOYSA-N,?,,31.5,109280
109284,57817-89-7,57817-89-7,C[C@@]12CCC[C@](C)([C@H]1CC[C@@]13CC(=C)[C@@](C1)(CC[C@@H]23)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Stevioside,Stevioside,"1-O-[(5beta,8alpha,9beta,10alpha,13alpha)-13-{[2-O-(beta-D-glucopyranosyl)-beta-D-glucopyranosyl]oxy}-18-oxokaur-16-en-18-yl]-beta-D-glucopyranose",35754,DTXSID7021281,CC12CCCC(C)(C1CCC13CC(=C)C(C1)(CCC23)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,"InChI=1S/C38H60O18/c1-16-11-37-9-5-20-35(2,7-4-8-36(20,3)34(50)55-32-29(49)26(46)23(43)18(13-40)52-32)21(37)6-10-38(16,15-37)56-33-30(27(47)24(44)19(14-41)53-33)54-31-28(48)25(45)22(42)17(12-39)51-31/h17-33,39-49H,1,4-15H2,2-3H3",UEDUENGHJMELGK-UHFFFAOYSA-N,?,,198.0,109284
109290,57973-67-8|63782-90-1,57973-67-8|63782-90-1,CC(C)OC(=O)[C@H](C)N(c1cc(Cl)c(F)cc1)C(=O)c1ccccc1,Flamprop-M-isopropyl,L-Flamprop-isopropyl,propan-2-yl N-benzoyl-N-(3-chloro-4-fluorophenyl)-L-alaninate,35758|35828,DTXSID9042095|DTXSID8058245,CC(C)OC(=O)C(C)N(c1cc(Cl)c(F)cc1)C(=O)c1ccccc1,"InChI=1S/C19H19ClFNO3/c1-12(2)25-19(24)13(3)22(15-9-10-17(21)16(20)11-15)18(23)14-7-5-4-6-8-14/h4-13H,1-3H3",IKVXBIIHQGXQRQ-UHFFFAOYSA-N,?,,78.5,109290
109295,58306-30-2,58306-30-2,COCC(=O)Nc1cc(ccc1N=C(NC(=O)OC)NC(=O)OC)Sc1ccccc1,Febantel,Febantel,dimethyl ({2-[(methoxyacetyl)amino]-4-(phenylsulfanyl)phenyl}carbonimidoyl)biscarbamate,35762,DTXSID6046898,COCC(=O)Nc1cc(ccc1N=C(NC(=O)OC)NC(=O)OC)Sc1ccccc1,"InChI=1S/C20H22N4O6S/c1-28-12-17(25)21-16-11-14(31-13-7-5-4-6-8-13)9-10-15(16)22-18(23-19(26)29-2)24-20(27)30-3/h4-11H,12H2,1-3H3,(H,21,25)(H2,22,23,24,26,27)",HMCCXLBXIJMERM-UHFFFAOYSA-N,?,,129.5,109295
109299,58802-15-6,58802-15-6,Clc1cc2oc3c(c2cc1Cl)c(Cl)c(Cl)cc3Cl,"1,2,4,7,8-PENTACHLORODIBENZOFURAN","1,2,4,7,8-Pentachlorodibenzofuran","1,2,4,7,8-PENTACHLORODIBENZOFURAN",35766,DTXSID60207533,Clc1cc2oc3c(c2cc1Cl)c(Cl)c(Cl)cc3Cl,InChI=1S/C12H3Cl5O/c13-5-1-4-9(3-6(5)14)18-12-8(16)2-7(15)11(17)10(4)12/h1-3H,GCFDWHIKRXCUPJ-UHFFFAOYSA-N,?,,237.0,109299
109303,58970-76-6,58970-76-6,CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(O)=O,Ubenimex,Ubenimex,"N-[(2S,3R)-3-amino-2-hydroxy-4-phenylbutanoyl]-D-leucine",35770,DTXSID4048430,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(O)=O,"InChI=1S/C16H24N2O4/c1-10(2)8-13(16(21)22)18-15(20)14(19)12(17)9-11-6-4-3-5-7-11/h3-7,10,12-14,19H,8-9,17H2,1-2H3,(H,18,20)(H,21,22)",VGGGPCQERPFHOB-UHFFFAOYSA-N,?,,234.5,109303
109307,59198-70-8,59198-70-8,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)CCCC,Diflucortolone valerate,Diflucortolone valerate,"(6alpha,11beta,16alpha)-6,9-difluoro-11-hydroxy-16-methyl-3,20-dioxopregna-1,4-dien-21-yl pentanoate",35774,DTXSID1048598,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)COC(=O)CCCC,"InChI=1S/C27H36F2O5/c1-5-6-7-23(33)34-14-21(31)24-15(2)10-17-18-12-20(28)19-11-16(30)8-9-26(19,4)27(18,29)22(32)13-25(17,24)3/h8-9,11,15,17-18,20,22,24,32H,5-7,10,12-14H2,1-4H3",HHJIUUAMYGBVSD-UHFFFAOYSA-N,?,,195.0,109307
109312,59443-94-6,59443-94-6,Nc1ccc(cc1)C(=O)CC#N,"Benzenepropanenitrile, 4-amino-beta-oxo-","Benzenepropanenitrile, 4-amino-.beta.-oxo-",3-(4-aminophenyl)-3-oxopropanenitrile,35777,DTXSID0069331,Nc1ccc(cc1)C(=O)CC#N,"InChI=1S/C9H8N2O/c10-6-5-9(12)7-1-3-8(11)4-2-7/h1-4H,5,11H2",BEWGVKVWWKCFHO-UHFFFAOYSA-N,?,,158.7,109312
109316,59729-31-6,59729-31-6,CC(C)N1CCC(CC1)N(C(=O)Cc1ccccc1)c1ccc(Cl)cc1,LORCAINIDE,Lorcainide,N-(4-chlorophenyl)-2-phenyl-N-[1-(propan-2-yl)piperidin-4-yl]acetamide,35781,DTXSID2023226,CC(C)N1CCC(CC1)N(C(=O)Cc1ccccc1)c1ccc(Cl)cc1,"InChI=1S/C22H27ClN2O/c1-17(2)24-14-12-21(13-15-24)25(20-10-8-19(23)9-11-20)22(26)16-18-6-4-3-5-7-18/h3-11,17,21H,12-16H2,1-2H3",XHOJAWVAWFHGHL-UHFFFAOYSA-N,?,,263.0,109316
109321,59997-51-2,59997-51-2,CC(C)(C)C(=O)CC#N,"Pentanenitrile, 4,4-dimethyl-3-oxo-","Pentanenitrile, 4,4-dimethyl-3-oxo-","4,4-Dimethyl-3-oxopentanenitrile",35785,DTXSID6069375,CC(C)(C)C(=O)CC#N,"InChI=1S/C7H11NO/c1-7(2,3)6(9)4-5-8/h4H2,1-3H3",MXZMACXOMZKYHJ-UHFFFAOYSA-N,?,,71.0,109321
109326,60211-57-6,60211-57-6,OCc1cc(Cl)cc(Cl)c1,"BENZENEMETHANOL, 3,5-DICHLORO-","3,5-Dichlorobenzylic alcohol","(3,5-dichlorophenyl)methanol",35789,DTXSID10208959,OCc1cc(Cl)cc(Cl)c1,"InChI=1S/C7H6Cl2O/c8-6-1-5(4-10)2-7(9)3-6/h1-3,10H,4H2",VSNNLLQKDRCKCB-UHFFFAOYSA-N,?,,80.5,109326
109331,60568-05-0,60568-05-0,CON(C1CCCCC1)C(=O)c1cc(C)oc1C,Furmecyclox,Furmecyclox,"N-cyclohexyl-N-methoxy-2,5-dimethylfuran-3-carboxamide",35793,DTXSID2024119,CON(C1CCCCC1)C(=O)c1cc(C)oc1C,"InChI=1S/C14H21NO3/c1-10-9-13(11(2)18-10)14(16)15(17-3)12-7-5-4-6-8-12/h9,12H,4-8H2,1-3H3",QTDRLOKFLJJHTG-UHFFFAOYSA-N,?,,33.0,109331
109336,61019-78-1,61019-78-1,CCCCC(C[n]1c[n]cc1)(C#N)c1ccccc1,FENAPANIL,Fenapanil,2-(1H-imidazol-1-ylmethyl)-2-phenylhexanenitrile,35797,DTXSID7041968,CCCCC(C[n]1c[n]cc1)(C#N)c1ccccc1,"InChI=1S/C16H19N3/c1-2-3-9-16(12-17,13-19-11-10-18-14-19)15-7-5-4-6-8-15/h4-8,10-11,14H,2-3,9,13H2,1H3",OQOULEWDDRNBSG-UHFFFAOYSA-N,?,,161.0,109336
109340,61380-40-3,NOCAS_866851,CCC(=O)N(c1ccccc1)[C@]1(CCN(C[C@H]1C)CCc1ccccc1)C(=O)OC,LOFENTANIL,,,35801,DTXSID10866851,CCC(=O)N(c1ccccc1)C1(CCN(CC1C)CCc1ccccc1)C(=O)OC,"InChI=1S/C25H32N2O3/c1-4-23(28)27(22-13-9-6-10-14-22)25(24(29)30-3)16-18-26(19-20(25)2)17-15-21-11-7-5-8-12-21/h5-14,20H,4,15-19H2,1-3H3",IMYHGORQCPYVBZ-UHFFFAOYSA-N,?,,177.0,109340
109344,61601-23-8,61601-23-8,CC(=O)Oc1c(OC)c(OC)c(OC(C)=O)c2ccccc21,"1,4-NAPHTHALENEDIOL, 2,3-DIMETHOXY-, DIACETATE",PUBCHEM_71394219,C16H20O8,35805,DTXSID90815943,CC(=O)Oc1c(OC)c(OC)c(OC(C)=O)c2ccccc21,"InChI=1S/C16H16O6/c1-9(17)21-13-11-7-5-6-8-12(11)14(22-10(2)18)16(20-4)15(13)19-3/h5-8H,1-4H3",FWZOAZCZNHOBPR-UHFFFAOYSA-N,?,,138.0,109344
109350,62127-47-3,NOCAS_871446,CC(Br)C(C)(Br)Br,"Butane, 2,2,3-tribromo-",,,35809,DTXSID70871446,CC(Br)C(C)(Br)Br,"InChI=1S/C4H7Br3/c1-3(5)4(2,6)7/h3H,1-2H3",JDWNTZIECWWBAO-UHFFFAOYSA-N,?,,1.8,109350
109354,62666-20-0,62666-20-0,NC(=O)CCC/N=C(/c1cc(F)ccc1O)\c1ccc(Cl)cc1,PROGABIDE,,,35813,DTXSID00878140,NC(=O)CCCN=C(c1cc(F)ccc1O)c1ccc(Cl)cc1,"InChI=1S/C17H16ClFN2O2/c18-12-5-3-11(4-6-12)17(21-9-1-2-16(20)23)14-10-13(19)7-8-15(14)22/h3-8,10,22H,1-2,9H2,(H2,20,23)/b21-17+",IBALRBWGSVJPAP-HEHNFIMWSA-N,?,,134.0,109354
109358,62924-70-3,62924-70-3,CCN(Cc1c(F)cccc1Cl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,FLUMETRALIN,Flumetralin,"N-(2-chloro-6-fluorobenzyl)-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline",35817,DTXSID7032553,CCN(Cc1c(F)cccc1Cl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,"InChI=1S/C16H12ClF4N3O4/c1-2-22(8-10-11(17)4-3-5-12(10)18)15-13(23(25)26)6-9(16(19,20)21)7-14(15)24(27)28/h3-7H,2,8H2,1H3",PWNAWOCHVWERAR-UHFFFAOYSA-N,?,,102.0,109358
109363,63278-33-1,63278-33-1,N#CC(=NOCC#N)c1ccccc1,"Benzeneacetonitrile, alpha-((cyanomethoxy)imino)",.alpha.-[(Cyanomethoxy)imino]benzeneacetonitrile,,35821,DTXSID8069806,N#CC(=NOCC#N)c1ccccc1,"InChI=1S/C10H7N3O/c11-6-7-14-13-10(8-12)9-4-2-1-3-5-9/h1-5H,7H2/b13-10+",PYKLUAIDKVVEOS-JLHYYAGUSA-N,?,,55.0,109363
109367,63610-08-2,63610-08-2,CCC(C(O)=O)c1ccc(cc1)N1Cc2ccccc2C1=O,Indobufen,Indobufen,"2-[4-(1-oxo-1,3-dihydro-2H-isoindol-2-yl)phenyl]butanoic acid",35825,DTXSID7057789,CCC(C(O)=O)c1ccc(cc1)N1Cc2ccccc2C1=O,"InChI=1S/C18H17NO3/c1-2-15(18(21)22)12-7-9-14(10-8-12)19-11-13-5-3-4-6-16(13)17(19)20/h3-10,15H,2,11H2,1H3,(H,21,22)",AYDXAULLCROVIT-UHFFFAOYSA-N,?,,183.0,109367
109379,64098-82-4,64098-82-4,CCCCNC(=O)N1C=C(F)C(=O)NC1=O,"1(2H)-PYRIMIDINECARBOXAMIDE, N-BUTYL-5-FLUORO-3,","1(2H)-Pyrimidinecarboxamide, N-butyl-5-fluoro-3,4-dihydro-2,4-dioxo-","N-butyl-5-fluoro-2,4-dioxopyrimidine-1-carboxamide",35831,DTXSID30214294,CCCCNC(=O)N1C=C(F)C(=O)NC1=O,"InChI=1S/C9H12FN3O3/c1-2-3-4-11-8(15)13-5-6(10)7(14)12-9(13)16/h5H,2-4H2,1H3,(H,11,15)(H,12,14,16)",PVSNDBKXSKXPHM-UHFFFAOYSA-N,?,,136.0,109379
109384,64560-17-4,64560-17-4,Clc1cc(Cl)c2c3c(cc(Cl)cc3Cl)oc2c1,"DIBENZOFURAN, 1,3,7,9-TETRACHLORO-","1,3,7,9-Tetrachlorodibenzofuran","1,3,7,9-TETRACHLORODIBENZOFURAN",35836,DTXSID60214828,Clc1cc(Cl)c2c3c(cc(Cl)cc3Cl)oc2c1,InChI=1S/C12H4Cl4O/c13-5-1-7(15)11-9(3-5)17-10-4-6(14)2-8(16)12(10)11/h1-4H,IEMJMCVYAORWJV-UHFFFAOYSA-N,?,,207.0,109384
109388,64649-63-4,64649-63-4,CCN(CC)C(=O)COC(=O)c1ccccc1,"BENZOIC ACID, 2-(DIETHYLAMINO)-2-OXOETHYL ESTER",PUBCHEM_14033050,C13H17NO3,35840,DTXSID50554745,CCN(CC)C(=O)COC(=O)c1ccccc1,"InChI=1S/C13H17NO3/c1-3-14(4-2)12(15)10-17-13(16)11-8-6-5-7-9-11/h5-9H,3-4,10H2,1-2H3",MTAAHMQCSJMGHI-UHFFFAOYSA-N,?,,72.5,109388
109392,65277-42-1,65277-42-1,CC(=O)N1CCN(CC1)c1ccc(cc1)OC[C@H]1CO[C@@](C[n]2c[n]cc2)(O1)c1ccc(Cl)cc1Cl,"PIPERAZINE, 1-ACETYL-4-[4-[[2-(2,4-DICHLOROPHENY",Ketoconazole,"1-[4-(4-{[(2R,4S)-2-(2,4-dichlorophenyl)-2-(1H-imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy}phenyl)piperazin-1-yl]ethanone",35844,DTXSID7029879,CC(=O)N1CCN(CC1)c1ccc(cc1)OCC1COC(C[n]2c[n]cc2)(O1)c1ccc(Cl)cc1Cl,"InChI=1S/C26H28Cl2N4O4/c1-19(33)31-10-12-32(13-11-31)21-3-5-22(6-4-21)34-15-23-16-35-26(36-23,17-30-9-8-29-18-30)24-7-2-20(27)14-25(24)28/h2-9,14,18,23H,10-13,15-17H2,1H3",XMAYWYJOQHXEEK-UHFFFAOYSA-N,?,,146.0,109392
109397,66108-95-0,66108-95-0,CC(=O)N(CC(O)CO)c1c(I)c(c(I)c(c1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO,IOHEXOL,Iohexol,"5-[acetyl(2,3-dihydroxypropyl)amino]-N,N'-bis(2,3-dihydroxypropyl)-2,4,6-triiodobenzene-1,3-dicarboxamide",35848,DTXSID6023157,CC(=O)N(CC(O)CO)c1c(I)c(c(I)c(c1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO,"InChI=1S/C19H26I3N3O9/c1-8(29)25(4-11(32)7-28)17-15(21)12(18(33)23-2-9(30)5-26)14(20)13(16(17)22)19(34)24-3-10(31)6-27/h9-11,26-28,30-32H,2-7H2,1H3,(H,23,33)(H,24,34)",NTHXOOBQLCIOLC-UHFFFAOYSA-N,?,,177.0,109397
109402,66332-96-5,66332-96-5,CC(C)Oc1cc(ccc1)NC(=O)c1ccccc1C(F)(F)F,Flutolanil,Flutolanil,N-[3-(propan-2-yloxy)phenyl]-2-(trifluoromethyl)benzamide,35853,DTXSID8024109,CC(C)Oc1cc(ccc1)NC(=O)c1ccccc1C(F)(F)F,"InChI=1S/C17H16F3NO2/c1-11(2)23-13-7-5-6-12(10-13)21-16(22)14-8-3-4-9-15(14)17(18,19)20/h3-11H,1-2H3,(H,21,22)",PTCGDEVVHUXTMP-UHFFFAOYSA-N,?,,104.5,109402
109406,66480-65-7,NOCAS_871454,C1CCCCC1[n]1[n]c2ccccc2[n]1,"2H-BENZOTRIAZOLE, 2-CYCLOHEXYL-",,,35857,DTXSID00871454,C1CCCCC1[n]1[n]c2ccccc2[n]1,"InChI=1S/C12H15N3/c1-2-6-10(7-3-1)15-13-11-8-4-5-9-12(11)14-15/h4-5,8-10H,1-3,6-7H2",CPCJSLDHBSZVOZ-UHFFFAOYSA-N,?,,46.5,109406
109411,66841-25-6,66841-25-6,CC1(C)[C@H]([C@H]1C(=O)O[C@H](C#N)c1cccc(c1)Oc1ccccc1)C(Br)C(Br)(Br)Br,TRALOMETHRIN,Tralomethrin,"(S)-cyano-3-phenoxybenzyl (1R,3S)-2,2-dimethyl-3-[(1R)-1,2,2,2-tetrabromoethyl]cyclopropanecarboxylate",35861,DTXSID0024343,CC1(C)C(C1C(=O)OC(C#N)c1cccc(c1)Oc1ccccc1)C(Br)C(Br)(Br)Br,"InChI=1S/C22H19Br4NO3/c1-21(2)17(19(23)22(24,25)26)18(21)20(28)30-16(12-27)13-7-6-10-15(11-13)29-14-8-4-3-5-9-14/h3-11,16-19H,1-2H3",YWSCPYYRJXKUDB-UHFFFAOYSA-N,?,,143.0,109411
109416,67481-22-5,67481-22-5,Clc1cc(Cl)c2oc3c(cc(Cl)c(Cl)c3Cl)c2c1,"DIBENZOFURAN, 2,3,4,6,8-PENTACHLORO-","2,3,4,6,8-Pentachlorodibenzofuran","2,3,4,6,8-PENTACHLORODIBENZOFURAN",35866,DTXSID40217837,Clc1cc(Cl)c2oc3c(cc(Cl)c(Cl)c3Cl)c2c1,InChI=1S/C12H3Cl5O/c13-4-1-5-6-3-7(14)9(16)10(17)12(6)18-11(5)8(15)2-4/h1-3H,MKRFORPSRBMAIP-UHFFFAOYSA-N,?,,219.0,109416
109421,67747-09-5,67747-09-5,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)[n]1cc[n]c1,PROCHLORAZ,Prochloraz,"N-propyl-N-[2-(2,4,6-trichlorophenoxy)ethyl]-1H-imidazole-1-carboxamide",35870,DTXSID4024270,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)[n]1cc[n]c1,"InChI=1S/C15H16Cl3N3O2/c1-2-4-20(15(22)21-5-3-19-10-21)6-7-23-14-12(17)8-11(16)9-13(14)18/h3,5,8-10H,2,4,6-7H2,1H3",TVLSRXXIMLFWEO-UHFFFAOYSA-N,?,,48.0,109421
109425,68189-23-1,68189-23-1,CCN(CC)c1ccc(C=NN(c2ccccc2)c2ccccc2)cc1,"Benzaldehyde, 4-(diethylamino)-, diphenylhydrazo","4-[(Diphenylhydrazinylidene)methyl]-N,N-diethylaniline","4-(diphenylcarbohydrazonoyl)-N,N-diethylaniline",35874,DTXSID9052399,CCN(CC)c1ccc(C=NN(c2ccccc2)c2ccccc2)cc1,"InChI=1S/C23H25N3/c1-3-25(4-2)21-17-15-20(16-18-21)19-24-26(22-11-7-5-8-12-22)23-13-9-6-10-14-23/h5-19H,3-4H2,1-2H3/b24-19+",YGBCLRRWZQSURU-LYBHJNIJSA-N,?,,94.5,109425
