CMPD_CHEMBLID,exp,smiles,mol,isosmiles
CHEMBL11144,2.22,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2ccc(F)cc2)NC(=O)OCc3ccncc3)C(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8880>,CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(NC(=O)OCc2ccncc2)c1=O)C(=O)C(F)(F)F
CHEMBL216769,2.11,COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2cc1OCCCN5CCC(CO)CC5,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f88e0>,COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2cc1OCCCN1CCC(CO)CC1
CHEMBL213854,0.53,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(F)cccc34,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8940>,Cc1ccc2c(c1)c(-c1ccnc3c(F)cccc13)c(C)n2CC(=O)O
CHEMBL1950725,0.81,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)Cc3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f89a0>,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(C(=O)Cc2ccccc2)C1)C1CCCCC1
CHEMBL1916280,0.66,CCC(C)NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8a00>,CCC(C)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1
CHEMBL2171014,2.0,CN(C)c1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(C)c4Cl,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8a60>,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(N(C)C)cc4)CC3)CC2)c1Cl
CHEMBL213029,1.68,COc1ccc2c(c1)c(CC(=O)O)c(C)n2c3ccnc4cc(Cl)ccc34,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8ac0>,COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12
CHEMBL422329,2.16,NC(=N)Nc1cc(Cl)nc(n1)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8b20>,N=C(N)Nc1cc(Cl)nc(-c2ccccc2)n1
CHEMBL2036594,2.8,COc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8b80>,COc1cccc(Nc2nnc(C(=O)Nc3ccc(N4CCOCC4)nc3)o2)c1
CHEMBL214376,3.1,CC(C)Oc1cc(OCCCN2CCCC2)cc3ncnc(Nc4c(Cl)ccc5OCOc45)c13,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8be0>,CC(C)Oc1cc(OCCCN2CCCC2)cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c12
CHEMBL2110360,3.13,CCN(CC)CCOc1ccc(cc1OC)N(C)C(=O)c2ccc(cc2)c3ccc(cc3)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8c40>,CCN(CC)CCOc1ccc(N(C)C(=O)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)cc1OC
CHEMBL1934270,1.84,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(C)cc2)C(C)(C)C)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8ca0>,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)(C)C)cc1
CHEMBL378730,1.27,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(Cl)cccc34,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8d00>,Cc1ccc2c(c1)c(-c1ccnc3c(Cl)cccc13)c(C)n2CC(=O)O
CHEMBL1545465,2.42,COc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3occc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8d60>,COc1ccc(C(=O)C2CCN(C(=O)c3ccco3)CC2)cc1
CHEMBL411799,3.6,COc1cc(Nc2ncnc3cccc(O[C@H](C)C(=O)N4CCOCC4)c23)ccc1Oc5ccc(C)nc5,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8dc0>,COc1cc(Nc2ncnc3cccc(O[C@H](C)C(=O)N4CCOCC4)c23)ccc1Oc1ccc(C)nc1
CHEMBL1870384,3.38,COc1ccc(C=NN=Cc2ccc(OC)c(OC)c2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8e20>,COc1ccc(C=NN=Cc2ccc(OC)c(OC)c2)cc1OC
CHEMBL2208437,1.21,CS(=O)(=O)c1ccccc1C(=O)NCC(O)CNC2CCN(Cc3ccc(Cl)c(Cl)c3)CC2,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8e80>,CS(=O)(=O)c1ccccc1C(=O)NCC(O)CNC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1
CHEMBL2010843,2.5,CN(C1CCN(Cc2nc3CCCCc3s2)CC1)C(=O)Cc4ccc(cc4)n5cnnn5,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8ee0>,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2nc3c(s2)CCCC3)CC1
CHEMBL1689133,1.66,C[C@H](Oc1ccc(Cl)cc1CN2CCN([C@@H](C)C2)C(=O)Cc3ccc(Cl)cc3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8f40>,C[C@H](Oc1ccc(Cl)cc1CN1CCN(C(=O)Cc2ccc(Cl)cc2)[C@@H](C)C1)C(=O)O
CHEMBL263655,1.2,CN1SC(=NC1=O)NCc2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f8fa0>,Cn1sc(NCc2ccccc2)nc1=O
CHEMBL244936,3.3,CC(C)N1CCC[C@H](CN2C(=Nc3ccc(cc3C2=O)c4ccc(Cl)cc4)C)C1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6040>,Cc1nc2ccc(-c3ccc(Cl)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1
CHEMBL2164687,3.65,Clc1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f60a0>,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)CC1
CHEMBL1945044,0.91,COc1cccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6100>,COc1cccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)c1
CHEMBL57531,2.06,Nc1ncc2cc(c(N)nc2n1)c3c(Br)cccc3Br,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6160>,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1
CHEMBL2158832,1.26,OC(=O)c1cccc(CN2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f61c0>,O=C(O)c1cccc(CN2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
CHEMBL1212983,3.41,Cc1cc(C)c2c(N)c(sc2n1)C(=O)NCc3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6220>,Cc1cc(C)c2c(N)c(C(=O)NCc3ccccc3)sc2n1
CHEMBL2086659,3.5,C[C@H]1CN(CCN1c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6280>,C[C@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1
CHEMBL2087844,3.8,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c3C1=O)c6ncnn6C,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f62e0>,Cn1ncnc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12
CHEMBL1329237,3.37,CCN(CC)c1ccc(cc1)c2nn3c(nnc3s2)c4[nH]nc5CCCc45,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6340>,CCN(CC)c1ccc(-c2nn3c(-c4[nH]nc5c4CCC5)nnc3s2)cc1
CHEMBL1972934,1.19,Nc1ncnc2sccc12,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f63a0>,Nc1ncnc2sccc12
CHEMBL140642,3.0,CC(O)(C(=O)Nc1ccc2c(c1)c3ccccc3S2(=O)=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6400>,CC(O)(C(=O)Nc1ccc2c(c1)-c1ccccc1S2(=O)=O)C(F)(F)F
CHEMBL914,0.42,CC(C)(C(=O)O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6460>,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL1631472,1.59,Nc1c(nnc2c(c(F)ccc12)c3ncccn3)C(=O)NC4CC4,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f64c0>,Nc1c(C(=O)NC2CC2)nnc2c(-c3ncccn3)c(F)ccc12
CHEMBL389348,0.18,NC(=N)NCCC[C@H](NC(=O)COCC(c1ccccc1)c2ccccc2)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6520>,N=C(N)NCCC[C@H](NC(=O)COCC(c1ccccc1)c1ccccc1)C(=O)O
CHEMBL132293,1.09,OC[C@H](O)C(=O)N1CCC(=CC1)c2ccc(cc2F)N3C[C@H](COc4ccon4)OC3=O,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6580>,O=C([C@@H](O)CO)N1CC=C(c2ccc(N3C[C@H](COc4ccon4)OC3=O)cc2F)CC1
CHEMBL2178949,1.2,Cc1nc(C)c(nc1C(=O)N)c2ccc3c(CC[C@@]34CC[C@@H](CC4)C(=O)O)c2,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f65e0>,Cc1nc(C)c(-c2ccc3c(c2)CC[C@]32CC[C@@H](C(=O)O)CC2)nc1C(N)=O
CHEMBL416,1.97,COc1c2OC(=O)C=Cc2cc3ccoc13,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6640>,COc1c2occc2cc2ccc(=O)oc12
CHEMBL1818341,1.9,CC(C)CNCc1ccc(cc1)c2ccccc2S(=O)(=O)N3CCCC3,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f66a0>,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1
CHEMBL1289114,2.55,Fc1cc(Cl)ccc1N2CCN(CC2)C(=O)COCc3ccncc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6700>,O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2F)CC1
CHEMBL1626156,2.98,OCCNCc1cc(Br)ccc1OCc2ccc(Cl)cc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6760>,OCCNCc1cc(Br)ccc1OCc1ccc(Cl)cc1
CHEMBL193240,3.95,FC(F)Oc1ccc(cc1OCC2CC2)C(=O)Nc3c(Cl)cncc3Cl,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f67c0>,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
CHEMBL151592,1.09,Cc1cccc(C(=O)N)c1NC(=O)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6820>,Cc1cccc(C(N)=O)c1NC(=O)c1ccccc1
CHEMBL1288960,-0.4,Cc1nnc(N)s1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6880>,Cc1nnc(N)s1
CHEMBL2207657,3.0,Cc1cc(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)c4c(F)cccc34)CC2,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f68e0>,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3c(F)cccc23)CC1
CHEMBL62746,0.36,NC(=N)c1ccc(cc1)C(=O)N2CCN(CC2)S(=O)(=O)c3ccc4cc(Br)ccc4c3,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6940>,N=C(N)c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4cc(Br)ccc4c3)CC2)cc1
CHEMBL1180267,0.51,CC(N1NC(=O)c2nc3cc(Cl)ccc3c(O)c2C1=O)c4ccccn4,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f69a0>,CC(c1ccccn1)n1[nH]c(=O)c2nc3cc(Cl)ccc3c(O)c2c1=O
CHEMBL243978,3.27,C1Oc2ccc(Oc3ccnc(Oc4ccc(cc4)n5ccnc5)n3)cc2O1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6a00>,c1cn(-c2ccc(Oc3nccc(Oc4ccc5c(c4)OCO5)n3)cc2)cn1
CHEMBL550904,3.61,CC(C)Oc1cc(Oc2ccc(cc2)S(=O)(=O)C)cc(c1)C(=O)Nc3nccs3,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6a60>,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1
CHEMBL1952147,2.19,NS(=O)(=O)c1ccc(CCNc2ccc3nnc(c4ccccc4)n3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6ac0>,NS(=O)(=O)c1ccc(CCNc2ccc3nnc(-c4ccccc4)n3n2)cc1
CHEMBL33,-0.35,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6b20>,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
CHEMBL595,2.8,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6b80>,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
CHEMBL516441,4.05,CC[C@H](NC(=O)c1c(N)c(nc2ccccc12)c3cccc(F)c3)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6be0>,CC[C@H](NC(=O)c1c(N)c(-c2cccc(F)c2)nc2ccccc12)c1ccccc1
CHEMBL480618,1.75,COc1cc2c(Nc3ccc(F)cc3F)c(cnc2cc1N4CCN(C)CC4)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6c40>,COc1cc2c(Nc3ccc(F)cc3F)c(C(N)=O)cnc2cc1N1CCN(C)CC1
CHEMBL1940296,1.99,CNC(=O)c1ccc(Oc2ccc(cc2)C#C[C@]3(O)CN4CCC3CC4)cc1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6ca0>,CNC(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1
CHEMBL446519,1.6,Nc1c(NC2CCOC2)nc(nc1N3CCOCC3)C#N,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6d00>,N#Cc1nc(NC2CCOC2)c(N)c(N2CCOCC2)n1
CHEMBL237888,2.0,CN1C(=O)C=C(CCc2ccccc2)N=C1N,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6d60>,Cn1c(N)nc(CCc2ccccc2)cc1=O
CHEMBL521851,3.3,CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)c5cccc6[nH]ncc56)CC1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6dc0>,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
CHEMBL473967,1.32,CC1(C)Oc2ncnc(N)c2N=C1c3ccc(cc3)[C@@H]4CC[C@@H](CC(=O)O)CC4,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6e20>,CC1(C)Oc2ncnc(N)c2N=C1c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1
CHEMBL2171037,1.7,CN(C)c1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6e80>,CN(C)c1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1
CHEMBL2335887,2.78,COCCC(=O)Nc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6ee0>,COCCC(=O)Nc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1
CHEMBL2158782,2.54,Cc1cc(OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6f40>,Cc1cc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl
CHEMBL235851,3.3,COc1cc2ncnc(Nc3ccc(Cl)c(O)c3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f6fa0>,COc1cc2ncnc(Nc3ccc(Cl)c(O)c3)c2cc1OC
CHEMBL2325736,2.2,CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9040>,CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1
CHEMBL1684984,1.2,CS(=O)(=O)N1CCc2c1nc(nc2c3cnc(N)nc3)N4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f90a0>,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21
CHEMBL414017,2.22,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9100>,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL1917430,0.79,Cc1c(Sc2ccc(Cl)cc2)c3ccc(cc3n1CC(=O)O)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9160>,Cc1c(Sc2ccc(Cl)cc2)c2ccc(S(C)(=O)=O)cc2n1CC(=O)O
CHEMBL1783285,2.75,COc1cc(c(OC)nn1)c2c(F)ccc3c(N)c(nnc23)C(=O)NC4CC4,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f91c0>,COc1cc(-c2c(F)ccc3c(N)c(C(=O)NC4CC4)nnc23)c(OC)nn1
CHEMBL481400,2.3,CN1CCN(CC1)c2ccc3ncc(C(=O)N)c(Nc4ccc(F)cc4F)c3c2,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9220>,CN1CCN(c2ccc3ncc(C(N)=O)c(Nc4ccc(F)cc4F)c3c2)CC1
CHEMBL519422,2.53,CCn1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)NC)n2,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9280>,CCn1c(-c2ccnc(Nc3ccc(C(=O)NC)cc3)n2)cnc1C
CHEMBL445102,2.25,OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c4ccc(Cl)cc4,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f92e0>,OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1
CHEMBL2088094,3.63,CCCc1cc(Nc2nc(NCc3onc(C)c3)ncc2Br)n[nH]1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9340>,CCCc1cc(Nc2nc(NCc3cc(C)no3)ncc2Br)n[nH]1
CHEMBL256322,0.95,CCNCc1cnc(s1)c2ccc(cc2)C(=O)Nc3ccccc3N,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f93a0>,CCNCc1cnc(-c2ccc(C(=O)Nc3ccccc3N)cc2)s1
CHEMBL2164677,2.77,Fc1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NCC#N,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9400>,N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1
CHEMBL1209430,3.23,Clc1cc(Cl)cc(CS(=O)(=O)NCC(N2CCCCCC2)c3ccccc3)c1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9460>,O=S(=O)(Cc1cc(Cl)cc(Cl)c1)NCC(c1ccccc1)N1CCCCCC1
CHEMBL2171990,0.67,CS(=O)(=O)c1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f94c0>,CS(=O)(=O)c1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N)CC2)cc1
CHEMBL2346967,2.9,FC(F)(F)c1nnc2ccc(nn12)N3CCN(Cc4ccc(cc4)C#N)CC3,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9520>,N#Cc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1
CHEMBL1502,2.0,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9580>,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC
CHEMBL586702,3.04,FC(F)c1nc2ccccc2n1c3nc(nc(n3)N4CCOCC4)N5CCOCC5,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f95e0>,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1
CHEMBL1950842,1.46,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2)C1)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9640>,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2)C1)C(C)(C)C
CHEMBL1345229,2.26,CC1CCN(CC1)C(=O)c2scc3OCCOc23,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f96a0>,CC1CCN(C(=O)c2scc3c2OCCO3)CC1
CHEMBL448483,3.1,C[C@H](NC1=NC(=O)C(C)(S1)C(F)(F)F)c2ccccc2F,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9700>,C[C@H](NC1=NC(=O)C(C)(C(F)(F)F)S1)c1ccccc1F
CHEMBL1538897,3.4,COc1ccc(Cl)cc1NC(=O)CCS(=O)(=O)c2ccc(Br)cc2,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9760>,COc1ccc(Cl)cc1NC(=O)CCS(=O)(=O)c1ccc(Br)cc1
CHEMBL2335881,1.86,COCCNCc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f97c0>,COCCNCc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1
CHEMBL1302214,0.98,Nc1ccc(cc1)S(=O)(=O)N2CCCC2,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9820>,Nc1ccc(S(=O)(=O)N2CCCC2)cc1
CHEMBL480818,3.89,CC[C@H](NC(=O)c1c(N)c(nc2ccccc12)c3ccccc3)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9880>,CC[C@H](NC(=O)c1c(N)c(-c2ccccc2)nc2ccccc12)c1ccccc1
CHEMBL2171991,1.99,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f98e0>,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccccc3)CC2)CC1
CHEMBL219445,4.04,COc1cc2ncnc(N3CC[C@H](C3)Oc4cnc5ccccc5n4)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9940>,COc1cc2ncnc(N3CC[C@@H](Oc4cnc5ccccc5n4)C3)c2cc1OC
CHEMBL2070940,2.1,CCc1csc(n1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f99a0>,CCc1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1
CHEMBL1562923,2.5,Cc1ccc(cc1)n2c(C)cc(C(=O)NS(=O)(=O)c3ccc(C)cc3)c2C,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9a00>,Cc1ccc(-n2c(C)cc(C(=O)NS(=O)(=O)c3ccc(C)cc3)c2C)cc1
CHEMBL1683934,2.16,O[C@@H](CNCCCCCCCCCN1CCC(CC1)OC(=O)Nc2ccccc2c3ccccc3)c4ccc(O)c5NC(=O)C=Cc45,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9a60>,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1
CHEMBL2011924,2.63,CNc1c(Cl)cnc2[nH]c(nc12)c3ccc(OCCN4CCOCC4)cc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9ac0>,CNc1c(Cl)cnc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc12
CHEMBL2088121,-0.62,COc1c(N2CCO[C@@H](CN(C)C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9b20>,COc1c(N2CCO[C@@H](CN(C)C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
CHEMBL1870155,3.01,O=C(NC1CCCCC1)c2cccnc2Sc3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9b80>,O=C(NC1CCCCC1)c1cccnc1Sc1ccccc1
CHEMBL135,3.72,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9be0>,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
CHEMBL1405,3.4,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,<rdkit.Chem.rdchem.Mol object at 0x2b45e38f9c40>,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
